YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2024,202407,경북,단독,단독,단독,252
2024,202407,경북,단독,다가구,동수,19
2024,202407,경북,단독,다가구,가구수,108
2024,202407,경북,연립,연립,연립,24
2024,202407,경북,아파트,아파트,아파트,635
2024,202407,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4247
2024,202407,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4274
2024,202407,경남,단독,단독,단독,175
2024,202407,경남,단독,다가구,동수,9
2024,202407,경남,단독,다가구,가구수,36
2024,202407,경남,다세대,다세대,다세대,46
2024,202407,경남,아파트,아파트,아파트,4017
2024,202407,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),259
2024,202407,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),286
2024,202407,제주,단독,단독,단독,117
2024,202407,제주,단독,다가구,동수,8
2024,202407,제주,단독,다가구,가구수,35
2024,202407,제주,다세대,다세대,다세대,6
2024,202407,제주,연립,연립,연립,128
2024,202408,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),42391
2024,202408,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),43076
2024,202408,총계,단독,단독,단독,1961
2024,202408,총계,단독,다가구,동수,133
2024,202408,총계,단독,다가구,가구수,818
2024,202408,총계,다세대,다세대,다세대,587
2024,202408,총계,연립,연립,연립,476
2024,202408,총계,아파트,아파트,아파트,39234
2024,202408,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),27739
2024,202408,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),27922
2024,202408,수도권소계,단독,단독,단독,411
2024,202408,수도권소계,단독,다가구,동수,51
2024,202408,수도권소계,단독,다가구,가구수,234
2024,202408,수도권소계,다세대,다세대,다세대,529
2024,202408,수도권소계,연립,연립,연립,166
2024,202408,수도권소계,아파트,아파트,아파트,26582
2024,202408,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2432
2024,202408,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2465
2024,202408,서울,단독,단독,단독,28
2024,202408,서울,단독,다가구,동수,13
2024,202408,서울,단독,다가구,가구수,46
2024,202408,서울,다세대,다세대,다세대,212
2024,202408,서울,연립,연립,연립,75
2024,202408,서울,아파트,아파트,아파트,2104
2024,202408,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2472
2024,202408,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2476
2024,202408,인천,단독,단독,단독,52
2024,202408,인천,단독,다가구,동수,2
2024,202408,인천,단독,다가구,가구수,6
2024,202408,인천,다세대,다세대,다세대,31
2024,202408,인천,연립,연립,연립,16
2024,202408,인천,아파트,아파트,아파트,2371
2024,202408,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),22835
2024,202408,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),22981
2024,202408,경기,단독,단독,단독,331
2024,202408,경기,단독,다가구,동수,36
2024,202408,경기,단독,다가구,가구수,182
2024,202408,경기,다세대,다세대,다세대,286
2024,202408,경기,연립,연립,연립,75
2024,202408,경기,아파트,아파트,아파트,22107
2024,202408,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14652
2024,202408,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15154
2024,202408,지방소계,단독,단독,단독,1550
2024,202408,지방소계,단독,다가구,동수,82
2024,202408,지방소계,단독,다가구,가구수,584
2024,202408,지방소계,다세대,다세대,다세대,58
2024,202408,지방소계,연립,연립,연립,310
2024,202408,지방소계,아파트,아파트,아파트,12652
2024,202408,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5420
2024,202408,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5559
2024,202408,기타광역시,단독,단독,단독,95
2024,202408,기타광역시,단독,다가구,동수,19
2024,202408,기타광역시,단독,다가구,가구수,158
2024,202408,기타광역시,다세대,다세대,다세대,42
2024,202408,기타광역시,연립,연립,연립,26
2024,202408,기타광역시,아파트,아파트,아파트,5238
2024,202408,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1664
2024,202408,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1678
2024,202408,부산,단독,단독,단독,14
2024,202408,부산,단독,다가구,동수,6
2024,202408,부산,단독,다가구,가구수,20
2024,202408,부산,다세대,다세대,다세대,36
2024,202408,부산,아파트,아파트,아파트,1608
2024,202408,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2223
2024,202408,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2227
2024,202408,대구,단독,단독,단독,16
2024,202408,대구,단독,다가구,동수,1
2024,202408,대구,단독,다가구,가구수,5
2024,202408,대구,아파트,아파트,아파트,2206
2024,202408,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),196
2024,202408,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),259
2024,202408,광주,단독,단독,단독,13
2024,202408,광주,단독,다가구,동수,4
2024,202408,광주,단독,다가구,가구수,67
2024,202408,광주,연립,연립,연립,26
2024,202408,광주,아파트,아파트,아파트,153
2024,202408,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1047
2024,202408,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1105
2024,202408,대전,단독,단독,단독,35
2024,202408,대전,단독,다가구,동수,8
2024,202408,대전,단독,다가구,가구수,66
2024,202408,대전,다세대,다세대,다세대,6
2024,202408,대전,아파트,아파트,아파트,998
2024,202408,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),290
2024,202408,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),290
2024,202408,울산,단독,단독,단독,17
2024,202408,울산,아파트,아파트,아파트,273
2024,202408,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),9232
2024,202408,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9595
2024,202408,기타지방,단독,단독,단독,1455
2024,202408,기타지방,단독,다가구,동수,63
2024,202408,기타지방,단독,다가구,가구수,426
2024,202408,기타지방,다세대,다세대,다세대,16
2024,202408,기타지방,연립,연립,연립,284
2024,202408,기타지방,아파트,아파트,아파트,7414
2024,202408,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),29
2024,202408,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),29
2024,202408,세종,단독,단독,단독,25
2024,202408,세종,단독,다가구,동수,4
2024,202408,세종,단독,다가구,가구수,4
2024,202408,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),370
2024,202408,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),416
2024,202408,강원,단독,단독,단독,198
2024,202408,강원,단독,다가구,동수,12
2024,202408,강원,단독,다가구,가구수,58
2024,202408,강원,아파트,아파트,아파트,160
2024,202408,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1791
2024,202408,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1875
2024,202408,충북,단독,단독,단독,180
2024,202408,충북,단독,다가구,동수,13
2024,202408,충북,단독,다가구,가구수,97
2024,202408,충북,아파트,아파트,아파트,1598
2024,202408,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1382
2024,202408,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1465
2024,202408,충남,단독,단독,단독,218
2024,202408,충남,단독,다가구,동수,7
2024,202408,충남,단독,다가구,가구수,90
2024,202408,충남,다세대,다세대,다세대,8
2024,202408,충남,아파트,아파트,아파트,1149
2024,202408,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1729
2024,202408,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1749
2024,202408,전북,단독,단독,단독,120
2024,202408,전북,단독,다가구,동수,3
2024,202408,전북,단독,다가구,가구수,23
2024,202408,전북,연립,연립,연립,40
2024,202408,전북,아파트,아파트,아파트,1566
2024,202408,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),320
2024,202408,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),334
2024,202408,전남,단독,단독,단독,229
2024,202408,전남,단독,다가구,동수,3
2024,202408,전남,단독,다가구,가구수,17
2024,202408,전남,아파트,아파트,아파트,88
2024,202408,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1662
2024,202408,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1719
2024,202408,경북,단독,단독,단독,214
2024,202408,경북,단독,다가구,동수,5
2024,202408,경북,단독,다가구,가구수,62
2024,202408,경북,다세대,다세대,다세대,8
2024,202408,경북,아파트,아파트,아파트,1435
2024,202408,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1229
2024,202408,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1276
2024,202408,경남,단독,단독,단독,161
2024,202408,경남,단독,다가구,동수,10
2024,202408,경남,단독,다가구,가구수,57
2024,202408,경남,아파트,아파트,아파트,1058
2024,202408,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),720
2024,202408,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),732
2024,202408,제주,단독,단독,단독,110
2024,202408,제주,단독,다가구,동수,6
2024,202408,제주,단독,다가구,가구수,18
2024,202408,제주,연립,연립,연립,244
2024,202408,제주,아파트,아파트,아파트,360
2024,202409,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),35952
2024,202409,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),36508
2024,202409,총계,단독,단독,단독,1667
2024,202409,총계,단독,다가구,동수,122
2024,202409,총계,단독,다가구,가구수,678
2024,202409,총계,다세대,다세대,다세대,583
2024,202409,총계,연립,연립,연립,385
2024,202409,총계,아파트,아파트,아파트,33195
2024,202409,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),18217
2024,202409,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),18366
2024,202409,수도권소계,단독,단독,단독,303
2024,202409,수도권소계,단독,다가구,동수,43
2024,202409,수도권소계,단독,다가구,가구수,192
2024,202409,수도권소계,다세대,다세대,다세대,547
2024,202409,수도권소계,연립,연립,연립,170
2024,202409,수도권소계,아파트,아파트,아파트,17154
2024,202409,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2116
2024,202409,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2144
2024,202409,서울,단독,단독,단독,34
2024,202409,서울,단독,다가구,동수,9
2024,202409,서울,단독,다가구,가구수,37
2024,202409,서울,다세대,다세대,다세대,357
2024,202409,서울,연립,연립,연립,97
2024,202409,서울,아파트,아파트,아파트,1619
2024,202409,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8321
2024,202409,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8324
2024,202409,인천,단독,단독,단독,35
2024,202409,인천,단독,다가구,동수,1
2024,202409,인천,단독,다가구,가구수,4
2024,202409,인천,다세대,다세대,다세대,10
2024,202409,인천,연립,연립,연립,73
2024,202409,인천,아파트,아파트,아파트,8202
2024,202409,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7780
2024,202409,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7898
2024,202409,경기,단독,단독,단독,234
2024,202409,경기,단독,다가구,동수,33
2024,202409,경기,단독,다가구,가구수,151
2024,202409,경기,다세대,다세대,다세대,180
2024,202409,경기,아파트,아파트,아파트,7333
2024,202409,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),17735
2024,202409,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),18142
2024,202409,지방소계,단독,단독,단독,1364
2024,202409,지방소계,단독,다가구,동수,79
2024,202409,지방소계,단독,다가구,가구수,486
2024,202409,지방소계,다세대,다세대,다세대,36
2024,202409,지방소계,연립,연립,연립,215
2024,202409,지방소계,아파트,아파트,아파트,16041
2024,202409,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),10204
2024,202409,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),10259
2024,202409,기타광역시,단독,단독,단독,92
2024,202409,기타광역시,단독,다가구,동수,10
2024,202409,기타광역시,단독,다가구,가구수,65
2024,202409,기타광역시,다세대,다세대,다세대,6
2024,202409,기타광역시,연립,연립,연립,36
2024,202409,기타광역시,아파트,아파트,아파트,10060
2024,202409,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6323
2024,202409,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6328
2024,202409,부산,단독,단독,단독,22
2024,202409,부산,단독,다가구,동수,1
2024,202409,부산,단독,다가구,가구수,6
2024,202409,부산,다세대,다세대,다세대,2
2024,202409,부산,아파트,아파트,아파트,6298
2024,202409,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2024
2024,202409,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2029
2024,202409,대구,단독,단독,단독,9
2024,202409,대구,단독,다가구,동수,1
2024,202409,대구,단독,다가구,가구수,6
2024,202409,대구,아파트,아파트,아파트,2014
2024,202409,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),589
2024,202409,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),624
2024,202409,광주,단독,단독,단독,8
2024,202409,광주,단독,다가구,동수,3
2024,202409,광주,단독,다가구,가구수,38
2024,202409,광주,연립,연립,연립,36
2024,202409,광주,아파트,아파트,아파트,542
2024,202409,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),645
2024,202409,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),651
2024,202409,대전,단독,단독,단독,41
2024,202409,대전,단독,다가구,동수,1
2024,202409,대전,단독,다가구,가구수,7
2024,202409,대전,다세대,다세대,다세대,4
2024,202409,대전,아파트,아파트,아파트,599
2024,202409,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),623
2024,202409,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),627
2024,202409,울산,단독,단독,단독,12
2024,202409,울산,단독,다가구,동수,4
2024,202409,울산,단독,다가구,가구수,8
2024,202409,울산,아파트,아파트,아파트,607
2024,202409,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7531
2024,202409,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7883
2024,202409,기타지방,단독,단독,단독,1272
2024,202409,기타지방,단독,다가구,동수,69
2024,202409,기타지방,단독,다가구,가구수,421
2024,202409,기타지방,다세대,다세대,다세대,30
2024,202409,기타지방,연립,연립,연립,179
2024,202409,기타지방,아파트,아파트,아파트,5981
2024,202409,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),669
2024,202409,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),669
2024,202409,세종,단독,단독,단독,9
2024,202409,세종,아파트,아파트,아파트,660
2024,202409,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),360
2024,202409,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),380
2024,202409,강원,단독,단독,단독,217
2024,202409,강원,단독,다가구,동수,8
2024,202409,강원,단독,다가구,가구수,28
2024,202409,강원,다세대,다세대,다세대,19
2024,202409,강원,연립,연립,연립,16
2024,202409,강원,아파트,아파트,아파트,100
2024,202409,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),170
2024,202409,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),284
2024,202409,충북,단독,단독,단독,156
2024,202409,충북,단독,다가구,동수,14
2024,202409,충북,단독,다가구,가구수,128
2024,202409,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2154
2024,202409,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2196
2024,202409,충남,단독,단독,단독,168
2024,202409,충남,단독,다가구,동수,5
2024,202409,충남,단독,다가구,가구수,47
2024,202409,충남,연립,연립,연립,8
2024,202409,충남,아파트,아파트,아파트,1973
2024,202409,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2587
2024,202409,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2587
2024,202409,전북,단독,단독,단독,115
2024,202409,전북,아파트,아파트,아파트,2472
2024,202409,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),352
2024,202409,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),391
2024,202409,전남,단독,단독,단독,175
2024,202409,전남,단독,다가구,동수,16
2024,202409,전남,단독,다가구,가구수,55
2024,202409,전남,다세대,다세대,다세대,9
2024,202409,전남,아파트,아파트,아파트,152
2024,202409,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),828
2024,202409,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),926
2024,202409,경북,단독,단독,단독,169
2024,202409,경북,단독,다가구,동수,11
2024,202409,경북,단독,다가구,가구수,109
2024,202409,경북,연립,연립,연립,24
2024,202409,경북,아파트,아파트,아파트,624
2024,202409,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),161
2024,202409,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),185
2024,202409,경남,단독,단독,단독,152
2024,202409,경남,단독,다가구,동수,9
2024,202409,경남,단독,다가구,가구수,33
2024,202409,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),250
2024,202409,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),265
2024,202409,제주,단독,단독,단독,111
2024,202409,제주,단독,다가구,동수,6
2024,202409,제주,단독,다가구,가구수,21
2024,202409,제주,다세대,다세대,다세대,2
2024,202409,제주,연립,연립,연립,131
2024,202410,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),32909
2024,202410,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),33538
2024,202410,총계,단독,단독,단독,1715
2024,202410,총계,단독,다가구,동수,129
2024,202410,총계,단독,다가구,가구수,758
2024,202410,총계,다세대,다세대,다세대,853
2024,202410,총계,연립,연립,연립,368
2024,202410,총계,아파트,아파트,아파트,29844
2024,202410,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13990
2024,202410,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14209
2024,202410,수도권소계,단독,단독,단독,410
2024,202410,수도권소계,단독,다가구,동수,45
2024,202410,수도권소계,단독,다가구,가구수,264
2024,202410,수도권소계,다세대,다세대,다세대,572
2024,202410,수도권소계,연립,연립,연립,281
2024,202410,수도권소계,아파트,아파트,아파트,12682
2024,202410,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3387
2024,202410,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3435
2024,202410,서울,단독,단독,단독,18
2024,202410,서울,단독,다가구,동수,10
2024,202410,서울,단독,다가구,가구수,58
2024,202410,서울,다세대,다세대,다세대,290
2024,202410,서울,연립,연립,연립,60
2024,202410,서울,아파트,아파트,아파트,3009
2024,202410,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2780
2024,202410,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2786
2024,202410,인천,단독,단독,단독,53
2024,202410,인천,단독,다가구,동수,2
2024,202410,인천,단독,다가구,가구수,8
2024,202410,인천,연립,연립,연립,141
2024,202410,인천,아파트,아파트,아파트,2584
2024,202410,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7823
2024,202410,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7988
2024,202410,경기,단독,단독,단독,339
2024,202410,경기,단독,다가구,동수,33
2024,202410,경기,단독,다가구,가구수,198
2024,202410,경기,다세대,다세대,다세대,282
2024,202410,경기,연립,연립,연립,80
2024,202410,경기,아파트,아파트,아파트,7089
2024,202410,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),18919
2024,202410,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),19329
2024,202410,지방소계,단독,단독,단독,1305
2024,202410,지방소계,단독,다가구,동수,84
2024,202410,지방소계,단독,다가구,가구수,494
2024,202410,지방소계,다세대,다세대,다세대,281
2024,202410,지방소계,연립,연립,연립,87
2024,202410,지방소계,아파트,아파트,아파트,17162
2024,202410,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2785
2024,202410,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2853
2024,202410,기타광역시,단독,단독,단독,85
2024,202410,기타광역시,단독,다가구,동수,12
2024,202410,기타광역시,단독,다가구,가구수,80
2024,202410,기타광역시,다세대,다세대,다세대,38
2024,202410,기타광역시,아파트,아파트,아파트,2650
2024,202410,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),337
2024,202410,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),338
2024,202410,부산,단독,단독,단독,13
2024,202410,부산,단독,다가구,동수,1
2024,202410,부산,단독,다가구,가구수,2
2024,202410,부산,다세대,다세대,다세대,38
2024,202410,부산,아파트,아파트,아파트,285
2024,202410,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1526
2024,202410,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1543
2024,202410,대구,단독,단독,단독,12
2024,202410,대구,단독,다가구,동수,4
2024,202410,대구,단독,다가구,가구수,21
2024,202410,대구,아파트,아파트,아파트,1510
2024,202410,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6
2024,202410,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6
2024,202410,광주,단독,단독,단독,6
2024,202410,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),695
2024,202410,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),743
2024,202410,대전,단독,단독,단독,34
2024,202410,대전,단독,다가구,동수,6
2024,202410,대전,단독,다가구,가구수,54
2024,202410,대전,아파트,아파트,아파트,655
2024,202410,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),221
2024,202410,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),223
2024,202410,울산,단독,단독,단독,20
2024,202410,울산,단독,다가구,동수,1
2024,202410,울산,단독,다가구,가구수,3
2024,202410,울산,아파트,아파트,아파트,200
2024,202410,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16134
2024,202410,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16476
2024,202410,기타지방,단독,단독,단독,1220
2024,202410,기타지방,단독,다가구,동수,72
2024,202410,기타지방,단독,다가구,가구수,414
2024,202410,기타지방,다세대,다세대,다세대,243
2024,202410,기타지방,연립,연립,연립,87
2024,202410,기타지방,아파트,아파트,아파트,14512
2024,202410,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),265
2024,202410,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),265
2024,202410,세종,단독,단독,단독,9
2024,202410,세종,아파트,아파트,아파트,256
2024,202410,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1769
2024,202410,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1789
2024,202410,강원,단독,단독,단독,196
2024,202410,강원,단독,다가구,동수,9
2024,202410,강원,단독,다가구,가구수,29
2024,202410,강원,다세대,다세대,다세대,16
2024,202410,강원,연립,연립,연립,18
2024,202410,강원,아파트,아파트,아파트,1530
2024,202410,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3973
2024,202410,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4035
2024,202410,충북,단독,단독,단독,131
2024,202410,충북,단독,다가구,동수,12
2024,202410,충북,단독,다가구,가구수,74
2024,202410,충북,아파트,아파트,아파트,3830
2024,202410,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),410
2024,202410,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),434
2024,202410,충남,단독,단독,단독,166
2024,202410,충남,단독,다가구,동수,5
2024,202410,충남,단독,다가구,가구수,29
2024,202410,충남,아파트,아파트,아파트,239
2024,202410,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2145
2024,202410,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2160
2024,202410,전북,단독,단독,단독,74
2024,202410,전북,단독,다가구,동수,4
2024,202410,전북,단독,다가구,가구수,19
2024,202410,전북,연립,연립,연립,14
2024,202410,전북,아파트,아파트,아파트,2053
2024,202410,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2684
2024,202410,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2744
2024,202410,전남,단독,단독,단독,166
2024,202410,전남,단독,다가구,동수,6
2024,202410,전남,단독,다가구,가구수,66
2024,202410,전남,아파트,아파트,아파트,2512
2024,202410,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2005
2024,202410,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2081
2024,202410,경북,단독,단독,단독,208
2024,202410,경북,단독,다가구,동수,11
2024,202410,경북,단독,다가구,가구수,87
2024,202410,경북,다세대,다세대,다세대,24
2024,202410,경북,연립,연립,연립,40
2024,202410,경북,아파트,아파트,아파트,1722
2024,202410,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2555
2024,202410,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2601
2024,202410,경남,단독,단독,단독,158
2024,202410,경남,단독,다가구,동수,11
2024,202410,경남,단독,다가구,가구수,57
2024,202410,경남,다세대,다세대,다세대,16
2024,202410,경남,아파트,아파트,아파트,2370
2024,202410,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),328
2024,202410,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),367
2024,202410,제주,단독,단독,단독,112
2024,202410,제주,단독,다가구,동수,14
2024,202410,제주,단독,다가구,가구수,53
2024,202410,제주,다세대,다세대,다세대,187
2024,202410,제주,연립,연립,연립,15
2024,202411,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),45343
2024,202411,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),46074
2024,202411,총계,단독,단독,단독,1960
2024,202411,총계,단독,다가구,동수,136
2024,202411,총계,단독,다가구,가구수,867
2024,202411,총계,다세대,다세대,다세대,649
2024,202411,총계,연립,연립,연립,225
2024,202411,총계,아파트,아파트,아파트,42373
2024,202411,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),24317
2024,202411,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),24593
2024,202411,수도권소계,단독,단독,단독,433
2024,202411,수도권소계,단독,다가구,동수,58
2024,202411,수도권소계,단독,다가구,가구수,334
2024,202411,수도권소계,다세대,다세대,다세대,618
2024,202411,수도권소계,연립,연립,연립,155
2024,202411,수도권소계,아파트,아파트,아파트,23053
2024,202411,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13719
2024,202411,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),13754
2024,202411,서울,단독,단독,단독,14
2024,202411,서울,단독,다가구,동수,8
2024,202411,서울,단독,다가구,가구수,43
