YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2022,202206,경기,아파트,아파트,아파트,4336
2022,202206,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),20895
2022,202206,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),22197
2022,202206,지방소계,단독,단독,단독,2668
2022,202206,지방소계,단독,다가구,동수,241
2022,202206,지방소계,단독,다가구,가구수,1543
2022,202206,지방소계,다세대,다세대,다세대,320
2022,202206,지방소계,연립,연립,연립,715
2022,202206,지방소계,아파트,아파트,아파트,16951
2022,202206,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6517
2022,202206,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7033
2022,202206,기타광역시,단독,단독,단독,203
2022,202206,기타광역시,단독,다가구,동수,65
2022,202206,기타광역시,단독,다가구,가구수,581
2022,202206,기타광역시,다세대,다세대,다세대,211
2022,202206,기타광역시,연립,연립,연립,38
2022,202206,기타광역시,아파트,아파트,아파트,6000
2022,202206,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2052
2022,202206,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2061
2022,202206,부산,단독,단독,단독,20
2022,202206,부산,단독,다가구,동수,4
2022,202206,부산,단독,다가구,가구수,13
2022,202206,부산,다세대,다세대,다세대,187
2022,202206,부산,연립,연립,연립,38
2022,202206,부산,아파트,아파트,아파트,1803
2022,202206,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),996
2022,202206,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1071
2022,202206,대구,단독,단독,단독,22
2022,202206,대구,단독,다가구,동수,15
2022,202206,대구,단독,다가구,가구수,90
2022,202206,대구,아파트,아파트,아파트,959
2022,202206,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),620
2022,202206,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),722
2022,202206,광주,단독,단독,단독,26
2022,202206,광주,단독,다가구,동수,9
2022,202206,광주,단독,다가구,가구수,111
2022,202206,광주,다세대,다세대,다세대,14
2022,202206,광주,아파트,아파트,아파트,571
2022,202206,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),948
2022,202206,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1264
2022,202206,대전,단독,단독,단독,104
2022,202206,대전,단독,다가구,동수,32
2022,202206,대전,단독,다가구,가구수,348
2022,202206,대전,다세대,다세대,다세대,4
2022,202206,대전,아파트,아파트,아파트,808
2022,202206,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1901
2022,202206,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1915
2022,202206,울산,단독,단독,단독,31
2022,202206,울산,단독,다가구,동수,5
2022,202206,울산,단독,다가구,가구수,19
2022,202206,울산,다세대,다세대,다세대,6
2022,202206,울산,아파트,아파트,아파트,1859
2022,202206,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14378
2022,202206,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15164
2022,202206,기타지방,단독,단독,단독,2465
2022,202206,기타지방,단독,다가구,동수,176
2022,202206,기타지방,단독,다가구,가구수,962
2022,202206,기타지방,다세대,다세대,다세대,109
2022,202206,기타지방,연립,연립,연립,677
2022,202206,기타지방,아파트,아파트,아파트,10951
2022,202206,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),23
2022,202206,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),31
2022,202206,세종,단독,단독,단독,22
2022,202206,세종,단독,다가구,동수,1
2022,202206,세종,단독,다가구,가구수,9
2022,202206,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1703
2022,202206,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1768
2022,202206,강원,단독,단독,단독,324
2022,202206,강원,단독,다가구,동수,32
2022,202206,강원,단독,다가구,가구수,97
2022,202206,강원,다세대,다세대,다세대,24
2022,202206,강원,연립,연립,연립,228
2022,202206,강원,아파트,아파트,아파트,1095
2022,202206,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1916
2022,202206,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2026
2022,202206,충북,단독,단독,단독,317
2022,202206,충북,단독,다가구,동수,21
2022,202206,충북,단독,다가구,가구수,131
2022,202206,충북,다세대,다세대,다세대,24
2022,202206,충북,아파트,아파트,아파트,1554
2022,202206,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2171
2022,202206,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2382
2022,202206,충남,단독,단독,단독,357
2022,202206,충남,단독,다가구,동수,27
2022,202206,충남,단독,다가구,가구수,238
2022,202206,충남,다세대,다세대,다세대,11
2022,202206,충남,연립,연립,연립,28
2022,202206,충남,아파트,아파트,아파트,1748
2022,202206,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),602
2022,202206,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),692
2022,202206,전북,단독,단독,단독,199
2022,202206,전북,단독,다가구,동수,15
2022,202206,전북,단독,다가구,가구수,105
2022,202206,전북,아파트,아파트,아파트,388
2022,202206,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2488
2022,202206,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2568
2022,202206,전남,단독,단독,단독,337
2022,202206,전남,단독,다가구,동수,15
2022,202206,전남,단독,다가구,가구수,95
2022,202206,전남,다세대,다세대,다세대,12
2022,202206,전남,연립,연립,연립,72
2022,202206,전남,아파트,아파트,아파트,2052
2022,202206,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3000
2022,202206,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3075
2022,202206,경북,단독,단독,단독,352
2022,202206,경북,단독,다가구,동수,20
2022,202206,경북,단독,다가구,가구수,95
2022,202206,경북,연립,연립,연립,12
2022,202206,경북,아파트,아파트,아파트,2616
2022,202206,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1633
2022,202206,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1725
2022,202206,경남,단독,단독,단독,349
2022,202206,경남,단독,다가구,동수,22
2022,202206,경남,단독,다가구,가구수,114
2022,202206,경남,아파트,아파트,아파트,1262
2022,202206,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),842
2022,202206,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),897
2022,202206,제주,단독,단독,단독,208
2022,202206,제주,단독,다가구,동수,23
2022,202206,제주,단독,다가구,가구수,78
2022,202206,제주,다세대,다세대,다세대,38
2022,202206,제주,연립,연립,연립,337
2022,202206,제주,아파트,아파트,아파트,236
2022,202207,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),44508
2022,202207,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),46459
2022,202207,총계,단독,단독,단독,3072
2022,202207,총계,단독,다가구,동수,389
2022,202207,총계,단독,다가구,가구수,2340
2022,202207,총계,다세대,다세대,다세대,2651
2022,202207,총계,연립,연립,연립,1071
2022,202207,총계,아파트,아파트,아파트,37325
2022,202207,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16409
2022,202207,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),17364
2022,202207,수도권소계,단독,단독,단독,862
2022,202207,수도권소계,단독,다가구,동수,191
2022,202207,수도권소계,단독,다가구,가구수,1146
2022,202207,수도권소계,다세대,다세대,다세대,2483
2022,202207,수도권소계,연립,연립,연립,340
2022,202207,수도권소계,아파트,아파트,아파트,12533
2022,202207,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7579
2022,202207,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7688
2022,202207,서울,단독,단독,단독,105
2022,202207,서울,단독,다가구,동수,29
2022,202207,서울,단독,다가구,가구수,138
2022,202207,서울,다세대,다세대,다세대,1427
2022,202207,서울,연립,연립,연립,139
2022,202207,서울,아파트,아파트,아파트,5879
2022,202207,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),493
2022,202207,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),507
2022,202207,인천,단독,단독,단독,122
2022,202207,인천,단독,다가구,동수,4
2022,202207,인천,단독,다가구,가구수,18
2022,202207,인천,다세대,다세대,다세대,105
2022,202207,인천,연립,연립,연립,102
2022,202207,인천,아파트,아파트,아파트,160
2022,202207,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8337
2022,202207,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9169
2022,202207,경기,단독,단독,단독,635
2022,202207,경기,단독,다가구,동수,158
2022,202207,경기,단독,다가구,가구수,990
2022,202207,경기,다세대,다세대,다세대,951
2022,202207,경기,연립,연립,연립,99
2022,202207,경기,아파트,아파트,아파트,6494
2022,202207,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),28099
2022,202207,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),29095
2022,202207,지방소계,단독,단독,단독,2210
2022,202207,지방소계,단독,다가구,동수,198
2022,202207,지방소계,단독,다가구,가구수,1194
2022,202207,지방소계,다세대,다세대,다세대,168
2022,202207,지방소계,연립,연립,연립,731
2022,202207,지방소계,아파트,아파트,아파트,24792
2022,202207,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),12224
2022,202207,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),12669
2022,202207,기타광역시,단독,단독,단독,124
2022,202207,기타광역시,단독,다가구,동수,59
2022,202207,기타광역시,단독,다가구,가구수,504
2022,202207,기타광역시,다세대,다세대,다세대,101
2022,202207,기타광역시,연립,연립,연립,32
2022,202207,기타광역시,아파트,아파트,아파트,11908
2022,202207,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5695
2022,202207,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5726
2022,202207,부산,단독,단독,단독,14
2022,202207,부산,단독,다가구,동수,7
2022,202207,부산,단독,다가구,가구수,38
2022,202207,부산,다세대,다세대,다세대,101
2022,202207,부산,아파트,아파트,아파트,5573
2022,202207,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2809
2022,202207,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2909
2022,202207,대구,단독,단독,단독,21
2022,202207,대구,단독,다가구,동수,17
2022,202207,대구,단독,다가구,가구수,117
2022,202207,대구,연립,연립,연립,12
2022,202207,대구,아파트,아파트,아파트,2759
2022,202207,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),423
2022,202207,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),515
2022,202207,광주,단독,단독,단독,15
2022,202207,광주,단독,다가구,동수,10
2022,202207,광주,단독,다가구,가구수,102
2022,202207,광주,아파트,아파트,아파트,398
2022,202207,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2430
2022,202207,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2648
2022,202207,대전,단독,단독,단독,50
2022,202207,대전,단독,다가구,동수,22
2022,202207,대전,단독,다가구,가구수,240
2022,202207,대전,연립,연립,연립,20
2022,202207,대전,아파트,아파트,아파트,2338
2022,202207,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),867
2022,202207,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),871
2022,202207,울산,단독,단독,단독,24
2022,202207,울산,단독,다가구,동수,3
2022,202207,울산,단독,다가구,가구수,7
2022,202207,울산,아파트,아파트,아파트,840
2022,202207,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),15875
2022,202207,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16426
2022,202207,기타지방,단독,단독,단독,2086
2022,202207,기타지방,단독,다가구,동수,139
2022,202207,기타지방,단독,다가구,가구수,690
2022,202207,기타지방,다세대,다세대,다세대,67
2022,202207,기타지방,연립,연립,연립,699
2022,202207,기타지방,아파트,아파트,아파트,12884
2022,202207,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),214
2022,202207,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),214
2022,202207,세종,단독,단독,단독,10
2022,202207,세종,다세대,다세대,다세대,4
2022,202207,세종,아파트,아파트,아파트,200
2022,202207,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1385
2022,202207,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1460
2022,202207,강원,단독,단독,단독,331
2022,202207,강원,단독,다가구,동수,15
2022,202207,강원,단독,다가구,가구수,90
2022,202207,강원,아파트,아파트,아파트,1039
2022,202207,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),593
2022,202207,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),690
2022,202207,충북,단독,단독,단독,214
2022,202207,충북,단독,다가구,동수,17
2022,202207,충북,단독,다가구,가구수,114
2022,202207,충북,다세대,다세대,다세대,16
2022,202207,충북,연립,연립,연립,12
2022,202207,충북,아파트,아파트,아파트,334
2022,202207,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2668
2022,202207,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2835
2022,202207,충남,단독,단독,단독,350
2022,202207,충남,단독,다가구,동수,26
2022,202207,충남,단독,다가구,가구수,193
2022,202207,충남,다세대,다세대,다세대,8
2022,202207,충남,아파트,아파트,아파트,2284
2022,202207,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1074
2022,202207,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1126
2022,202207,전북,단독,단독,단독,154
2022,202207,전북,단독,다가구,동수,9
2022,202207,전북,단독,다가구,가구수,61
2022,202207,전북,아파트,아파트,아파트,911
2022,202207,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),681
2022,202207,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),722
2022,202207,전남,단독,단독,단독,301
2022,202207,전남,단독,다가구,동수,17
2022,202207,전남,단독,다가구,가구수,58
2022,202207,전남,연립,연립,연립,295
2022,202207,전남,아파트,아파트,아파트,68
2022,202207,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5221
2022,202207,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5278
2022,202207,경북,단독,단독,단독,331
2022,202207,경북,단독,다가구,동수,22
2022,202207,경북,단독,다가구,가구수,79
2022,202207,경북,다세대,다세대,다세대,7
2022,202207,경북,연립,연립,연립,15
2022,202207,경북,아파트,아파트,아파트,4846
2022,202207,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3553
2022,202207,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3579
2022,202207,경남,단독,단독,단독,243
2022,202207,경남,단독,다가구,동수,18
2022,202207,경남,단독,다가구,가구수,44
2022,202207,경남,다세대,다세대,다세대,12
2022,202207,경남,연립,연립,연립,130
2022,202207,경남,아파트,아파트,아파트,3150
2022,202207,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),486
2022,202207,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),522
2022,202207,제주,단독,단독,단독,152
2022,202207,제주,단독,다가구,동수,15
2022,202207,제주,단독,다가구,가구수,51
2022,202207,제주,다세대,다세대,다세대,20
2022,202207,제주,연립,연립,연립,247
2022,202207,제주,아파트,아파트,아파트,52
2022,202208,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),30959
2022,202208,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),33053
2022,202208,총계,단독,단독,단독,3088
2022,202208,총계,단독,다가구,동수,389
2022,202208,총계,단독,다가구,가구수,2483
2022,202208,총계,다세대,다세대,다세대,2476
2022,202208,총계,연립,연립,연립,673
2022,202208,총계,아파트,아파트,아파트,24333
2022,202208,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14728
2022,202208,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15499
2022,202208,수도권소계,단독,단독,단독,873
2022,202208,수도권소계,단독,다가구,동수,159
2022,202208,수도권소계,단독,다가구,가구수,930
2022,202208,수도권소계,다세대,다세대,다세대,2208
2022,202208,수도권소계,연립,연립,연립,353
2022,202208,수도권소계,아파트,아파트,아파트,11135
2022,202208,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4321
2022,202208,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4421
2022,202208,서울,단독,단독,단독,142
2022,202208,서울,단독,다가구,동수,26
2022,202208,서울,단독,다가구,가구수,126
2022,202208,서울,다세대,다세대,다세대,973
2022,202208,서울,연립,연립,연립,65
2022,202208,서울,아파트,아파트,아파트,3115
2022,202208,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1659
2022,202208,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1674
2022,202208,인천,단독,단독,단독,95
2022,202208,인천,단독,다가구,동수,3
2022,202208,인천,단독,다가구,가구수,18
2022,202208,인천,다세대,다세대,다세대,97
2022,202208,인천,연립,연립,연립,27
2022,202208,인천,아파트,아파트,아파트,1437
2022,202208,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8748
2022,202208,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9404
2022,202208,경기,단독,단독,단독,636
2022,202208,경기,단독,다가구,동수,130
2022,202208,경기,단독,다가구,가구수,786
2022,202208,경기,다세대,다세대,다세대,1138
2022,202208,경기,연립,연립,연립,261
2022,202208,경기,아파트,아파트,아파트,6583
2022,202208,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16231
2022,202208,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),17554
2022,202208,지방소계,단독,단독,단독,2215
2022,202208,지방소계,단독,다가구,동수,230
2022,202208,지방소계,단독,다가구,가구수,1553
2022,202208,지방소계,다세대,다세대,다세대,268
2022,202208,지방소계,연립,연립,연립,320
2022,202208,지방소계,아파트,아파트,아파트,13198
2022,202208,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),959
2022,202208,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1465
2022,202208,기타광역시,단독,단독,단독,187
2022,202208,기타광역시,단독,다가구,동수,67
2022,202208,기타광역시,단독,다가구,가구수,573
2022,202208,기타광역시,다세대,다세대,다세대,120
2022,202208,기타광역시,연립,연립,연립,46
2022,202208,기타광역시,아파트,아파트,아파트,539
2022,202208,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),203
2022,202208,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),224
2022,202208,부산,단독,단독,단독,14
2022,202208,부산,단독,다가구,동수,3
2022,202208,부산,단독,다가구,가구수,24
2022,202208,부산,다세대,다세대,다세대,99
2022,202208,부산,아파트,아파트,아파트,87
2022,202208,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),47
2022,202208,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),195
2022,202208,대구,단독,단독,단독,28
2022,202208,대구,단독,다가구,동수,19
2022,202208,대구,단독,다가구,가구수,167
2022,202208,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),77
2022,202208,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),158
2022,202208,광주,단독,단독,단독,19
2022,202208,광주,단독,다가구,동수,12
2022,202208,광주,단독,다가구,가구수,93
2022,202208,광주,연립,연립,연립,24
2022,202208,광주,아파트,아파트,아파트,22
2022,202208,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),273
2022,202208,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),523
2022,202208,대전,단독,단독,단독,96
2022,202208,대전,단독,다가구,동수,28
2022,202208,대전,단독,다가구,가구수,278
2022,202208,대전,다세대,다세대,다세대,21
2022,202208,대전,아파트,아파트,아파트,128
2022,202208,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),359
2022,202208,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),365
2022,202208,울산,단독,단독,단독,30
2022,202208,울산,단독,다가구,동수,5
2022,202208,울산,단독,다가구,가구수,11
2022,202208,울산,연립,연립,연립,22
2022,202208,울산,아파트,아파트,아파트,302
2022,202208,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),15272
2022,202208,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16089
2022,202208,기타지방,단독,단독,단독,2028
2022,202208,기타지방,단독,다가구,동수,163
2022,202208,기타지방,단독,다가구,가구수,980
2022,202208,기타지방,다세대,다세대,다세대,148
2022,202208,기타지방,연립,연립,연립,274
2022,202208,기타지방,아파트,아파트,아파트,12659
2022,202208,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16
2022,202208,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16
2022,202208,세종,단독,단독,단독,16
2022,202208,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3031
2022,202208,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3067
2022,202208,강원,단독,단독,단독,314
2022,202208,강원,단독,다가구,동수,10
2022,202208,강원,단독,다가구,가구수,46
2022,202208,강원,다세대,다세대,다세대,56
2022,202208,강원,연립,연립,연립,24
2022,202208,강원,아파트,아파트,아파트,2627
2022,202208,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2504
2022,202208,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2640
2022,202208,충북,단독,단독,단독,227
2022,202208,충북,단독,다가구,동수,21
2022,202208,충북,단독,다가구,가구수,157
2022,202208,충북,아파트,아파트,아파트,2256
2022,202208,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3016
2022,202208,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3290
2022,202208,충남,단독,단독,단독,262
2022,202208,충남,단독,다가구,동수,39
2022,202208,충남,단독,다가구,가구수,313
2022,202208,충남,다세대,다세대,다세대,20
2022,202208,충남,아파트,아파트,아파트,2695
2022,202208,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1051
2022,202208,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1209
2022,202208,전북,단독,단독,단독,155
2022,202208,전북,단독,다가구,동수,23
2022,202208,전북,단독,다가구,가구수,181
2022,202208,전북,아파트,아파트,아파트,873
2022,202208,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1987
2022,202208,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2043
2022,202208,전남,단독,단독,단독,280
2022,202208,전남,단독,다가구,동수,19
2022,202208,전남,단독,다가구,가구수,75
2022,202208,전남,연립,연립,연립,60
2022,202208,전남,아파트,아파트,아파트,1628
2022,202208,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),717
2022,202208,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),752
2022,202208,경북,단독,단독,단독,351
2022,202208,경북,단독,다가구,동수,14
2022,202208,경북,단독,다가구,가구수,49
2022,202208,경북,다세대,다세대,다세대,7
2022,202208,경북,연립,연립,연립,16
2022,202208,경북,아파트,아파트,아파트,329
2022,202208,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1915
2022,202208,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1994
2022,202208,경남,단독,단독,단독,275
2022,202208,경남,단독,다가구,동수,20
2022,202208,경남,단독,다가구,가구수,99
2022,202208,경남,아파트,아파트,아파트,1620
2022,202208,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1035
2022,202208,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1078
2022,202208,제주,단독,단독,단독,148
2022,202208,제주,단독,다가구,동수,17
2022,202208,제주,단독,다가구,가구수,60
2022,202208,제주,다세대,다세대,다세대,65
2022,202208,제주,연립,연립,연립,174
2022,202208,제주,아파트,아파트,아파트,631
2022,202209,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),40587
2022,202209,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),42447
2022,202209,총계,단독,단독,단독,2762
2022,202209,총계,단독,다가구,동수,328
2022,202209,총계,단독,다가구,가구수,2188
2022,202209,총계,다세대,다세대,다세대,2257
2022,202209,총계,연립,연립,연립,311
2022,202209,총계,아파트,아파트,아파트,34929
2022,202209,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),21263
2022,202209,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),21941
2022,202209,수도권소계,단독,단독,단독,806
2022,202209,수도권소계,단독,다가구,동수,145
2022,202209,수도권소계,단독,다가구,가구수,823
2022,202209,수도권소계,다세대,다세대,다세대,2005
2022,202209,수도권소계,연립,연립,연립,239
2022,202209,수도권소계,아파트,아파트,아파트,18068
2022,202209,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4843
2022,202209,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4928
2022,202209,서울,단독,단독,단독,83
2022,202209,서울,단독,다가구,동수,24
2022,202209,서울,단독,다가구,가구수,109
2022,202209,서울,다세대,다세대,다세대,1067
2022,202209,서울,연립,연립,연립,20
2022,202209,서울,아파트,아파트,아파트,3649
2022,202209,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),574
2022,202209,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),585
2022,202209,인천,단독,단독,단독,70
2022,202209,인천,단독,다가구,동수,6
2022,202209,인천,단독,다가구,가구수,17
2022,202209,인천,다세대,다세대,다세대,37
2022,202209,인천,연립,연립,연립,121
2022,202209,인천,아파트,아파트,아파트,340
2022,202209,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),15846
2022,202209,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16428
2022,202209,경기,단독,단독,단독,653
2022,202209,경기,단독,다가구,동수,115
2022,202209,경기,단독,다가구,가구수,697
2022,202209,경기,다세대,다세대,다세대,901
2022,202209,경기,연립,연립,연립,98
2022,202209,경기,아파트,아파트,아파트,14079
2022,202209,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),19324
2022,202209,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20506
2022,202209,지방소계,단독,단독,단독,1956
2022,202209,지방소계,단독,다가구,동수,183
2022,202209,지방소계,단독,다가구,가구수,1365
2022,202209,지방소계,다세대,다세대,다세대,252
2022,202209,지방소계,연립,연립,연립,72
2022,202209,지방소계,아파트,아파트,아파트,16861
2022,202209,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6318
2022,202209,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6842
2022,202209,기타광역시,단독,단독,단독,105
2022,202209,기타광역시,단독,다가구,동수,58
2022,202209,기타광역시,단독,다가구,가구수,582
2022,202209,기타광역시,다세대,다세대,다세대,112
2022,202209,기타광역시,연립,연립,연립,28
2022,202209,기타광역시,아파트,아파트,아파트,6015
