월(Monthly),구  분,대분류,중분류,소분류,착공실적
2023-11,지방소계,단독,다가구,동수,57
2023-11,지방소계,단독,다가구,가구수,370
2023-11,지방소계,다세대,다세대,다세대,28
2023-11,지방소계,연립,연립,연립,234
2023-11,지방소계,아파트,아파트,아파트,14,870
2023-11,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,556
2023-11,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,595
2023-11,기타광역시,단독,단독,단독,99
2023-11,기타광역시,단독,다가구,동수,9
2023-11,기타광역시,단독,다가구,가구수,48
2023-11,기타광역시,다세대,다세대,다세대,0
2023-11,기타광역시,연립,연립,연립,0
2023-11,기타광역시,아파트,아파트,아파트,2,448
2023-11,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,112
2023-11,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,121
2023-11,부산,단독,단독,단독,13
2023-11,부산,단독,다가구,동수,2
2023-11,부산,단독,다가구,가구수,11
2023-11,부산,다세대,다세대,다세대,0
2023-11,부산,연립,연립,연립,0
2023-11,부산,아파트,아파트,아파트,1,097
2023-11,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),20
2023-11,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),26
2023-11,대구,단독,단독,단독,18
2023-11,대구,단독,다가구,동수,2
2023-11,대구,단독,다가구,가구수,8
2023-11,대구,다세대,다세대,다세대,0
2023-11,대구,연립,연립,연립,0
2023-11,대구,아파트,아파트,아파트,0
2023-11,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),17
2023-11,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),27
2023-11,광주,단독,단독,단독,16
2023-11,광주,단독,다가구,동수,1
2023-11,광주,단독,다가구,가구수,11
2023-11,광주,다세대,다세대,다세대,0
2023-11,광주,연립,연립,연립,0
2023-11,광주,아파트,아파트,아파트,0
2023-11,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),842
2023-11,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),854
2023-11,대전,단독,단독,단독,21
2023-11,대전,단독,다가구,동수,3
2023-11,대전,단독,다가구,가구수,15
2023-11,대전,다세대,다세대,다세대,0
2023-11,대전,연립,연립,연립,0
2023-11,대전,아파트,아파트,아파트,818
2023-11,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),565
2023-11,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),567
2023-11,울산,단독,단독,단독,31
2023-11,울산,단독,다가구,동수,1
2023-11,울산,단독,다가구,가구수,3
2023-11,울산,다세대,다세대,다세대,0
2023-11,울산,연립,연립,연립,0
2023-11,울산,아파트,아파트,아파트,533
2023-11,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14,444
2023-11,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14,718
2023-11,기타지방,단독,단독,단독,1,712
2023-11,기타지방,단독,다가구,동수,48
2023-11,기타지방,단독,다가구,가구수,322
2023-11,기타지방,다세대,다세대,다세대,28
2023-11,기타지방,연립,연립,연립,234
2023-11,기타지방,아파트,아파트,아파트,12,422
2023-11,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7
2023-11,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7
2023-11,세종,단독,단독,단독,7
2023-11,세종,단독,다가구,동수,0
2023-11,세종,단독,다가구,가구수,0
2023-11,세종,다세대,다세대,다세대,0
2023-11,세종,연립,연립,연립,0
2023-11,세종,아파트,아파트,아파트,0
2023-11,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),832
2023-11,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),854
2023-11,강원,단독,단독,단독,267
2023-11,강원,단독,다가구,동수,4
2023-11,강원,단독,다가구,가구수,26
2023-11,강원,다세대,다세대,다세대,0
2023-11,강원,연립,연립,연립,0
2023-11,강원,아파트,아파트,아파트,561
2023-11,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,425
2023-11,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,459
2023-11,충북,단독,단독,단독,192
2023-11,충북,단독,다가구,동수,6
2023-11,충북,단독,다가구,가구수,40
2023-11,충북,다세대,다세대,다세대,0
2023-11,충북,연립,연립,연립,0
2023-11,충북,아파트,아파트,아파트,2,227
2023-11,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,994
2023-11,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,035
2023-11,충남,단독,단독,단독,203
2023-11,충남,단독,다가구,동수,8
2023-11,충남,단독,다가구,가구수,49
2023-11,충남,다세대,다세대,다세대,0
2023-11,충남,연립,연립,연립,48
2023-11,충남,아파트,아파트,아파트,3,735
2023-11,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,315
2023-11,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,317
2023-11,전북,단독,단독,단독,144
2023-11,전북,단독,다가구,동수,1
2023-11,전북,단독,다가구,가구수,3
2023-11,전북,다세대,다세대,다세대,0
2023-11,전북,연립,연립,연립,0
2023-11,전북,아파트,아파트,아파트,2,170
2023-11,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),414
2023-11,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),428
2023-11,전남,단독,단독,단독,276
2023-11,전남,단독,다가구,동수,2
2023-11,전남,단독,다가구,가구수,16
2023-11,전남,다세대,다세대,다세대,0
2023-11,전남,연립,연립,연립,0
2023-11,전남,아파트,아파트,아파트,136
2023-11,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,971
2023-11,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,042
2023-11,경북,단독,단독,단독,279
2023-11,경북,단독,다가구,동수,9
2023-11,경북,단독,다가구,가구수,80
2023-11,경북,다세대,다세대,다세대,16
2023-11,경북,연립,연립,연립,24
2023-11,경북,아파트,아파트,아파트,1,643
2023-11,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,091
2023-11,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,150
2023-11,경남,단독,단독,단독,218
2023-11,경남,단독,다가구,동수,11
2023-11,경남,단독,다가구,가구수,70
2023-11,경남,다세대,다세대,다세대,0
2023-11,경남,연립,연립,연립,0
2023-11,경남,아파트,아파트,아파트,1,862
2023-11,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),395
2023-11,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),426
2023-11,제주,단독,단독,단독,126
2023-11,제주,단독,다가구,동수,7
2023-11,제주,단독,다가구,가구수,38
2023-11,제주,다세대,다세대,다세대,12
2023-11,제주,연립,연립,연립,162
2023-11,제주,아파트,아파트,아파트,88
2023-12,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),44,577
2023-12,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),45,044
2023-12,총계,단독,단독,단독,1,826
2023-12,총계,단독,다가구,동수,63
2023-12,총계,단독,다가구,가구수,530
2023-12,총계,다세대,다세대,다세대,556
2023-12,총계,연립,연립,연립,281
2023-12,총계,아파트,아파트,아파트,41,851
2023-12,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),19,803
2023-12,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),19,897
2023-12,수도권소계,단독,단독,단독,434
2023-12,수도권소계,단독,다가구,동수,19
2023-12,수도권소계,단독,다가구,가구수,113
2023-12,수도권소계,다세대,다세대,다세대,512
2023-12,수도권소계,연립,연립,연립,263
2023-12,수도권소계,아파트,아파트,아파트,18,575
2023-12,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),659
2023-12,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),668
2023-12,서울,단독,단독,단독,42
2023-12,서울,단독,다가구,동수,5
2023-12,서울,단독,다가구,가구수,14
2023-12,서울,다세대,다세대,다세대,292
2023-12,서울,연립,연립,연립,39
2023-12,서울,아파트,아파트,아파트,281
2023-12,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,041
2023-12,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,043
2023-12,인천,단독,단독,단독,42
2023-12,인천,단독,다가구,동수,1
2023-12,인천,단독,다가구,가구수,3
2023-12,인천,다세대,다세대,다세대,0
2023-12,인천,연립,연립,연립,0
2023-12,인천,아파트,아파트,아파트,3,998
2023-12,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),15,103
2023-12,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15,186
2023-12,경기,단독,단독,단독,350
2023-12,경기,단독,다가구,동수,13
2023-12,경기,단독,다가구,가구수,96
2023-12,경기,다세대,다세대,다세대,220
2023-12,경기,연립,연립,연립,224
2023-12,경기,아파트,아파트,아파트,14,296
2023-12,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),24,774
2023-12,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),25,147
2023-12,지방소계,단독,단독,단독,1,392
2023-12,지방소계,단독,다가구,동수,44
2023-12,지방소계,단독,다가구,가구수,417
2023-12,지방소계,다세대,다세대,다세대,44
2023-12,지방소계,연립,연립,연립,18
2023-12,지방소계,아파트,아파트,아파트,23,276
2023-12,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16,375
2023-12,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16,403
2023-12,기타광역시,단독,단독,단독,55
2023-12,기타광역시,단독,다가구,동수,2
2023-12,기타광역시,단독,다가구,가구수,30
2023-12,기타광역시,다세대,다세대,다세대,12
2023-12,기타광역시,연립,연립,연립,0
2023-12,기타광역시,아파트,아파트,아파트,16,306
2023-12,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,333
2023-12,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,333
2023-12,부산,단독,단독,단독,5
2023-12,부산,단독,다가구,동수,0
2023-12,부산,단독,다가구,가구수,0
2023-12,부산,다세대,다세대,다세대,12
2023-12,부산,연립,연립,연립,0
2023-12,부산,아파트,아파트,아파트,3,316
2023-12,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7
2023-12,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7
2023-12,대구,단독,단독,단독,7
2023-12,대구,단독,다가구,동수,0
2023-12,대구,단독,다가구,가구수,0
2023-12,대구,다세대,다세대,다세대,0
2023-12,대구,연립,연립,연립,0
2023-12,대구,아파트,아파트,아파트,0
2023-12,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6,887
2023-12,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6,897
2023-12,광주,단독,단독,단독,6
2023-12,광주,단독,다가구,동수,1
2023-12,광주,단독,다가구,가구수,11
2023-12,광주,다세대,다세대,다세대,0
2023-12,광주,연립,연립,연립,0
2023-12,광주,아파트,아파트,아파트,6,880
2023-12,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,543
2023-12,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,561
2023-12,대전,단독,단독,단독,18
2023-12,대전,단독,다가구,동수,1
2023-12,대전,단독,다가구,가구수,19
2023-12,대전,다세대,다세대,다세대,0
2023-12,대전,연립,연립,연립,0
