themeCd,themeNm,stockCd,stockNm,stockInfo
64,2차전지,A001390,KG케미칼,2차전지 양극활물질 원료인 고순도 황산니켈을 생산하는 ㈜KG에너켐의 지분을 인수하며 2차전지 핵심소재사업에 진출.
64,2차전지,A222420,쎄노텍,기업인수목적회사(SPAC) 미래에셋제4호스팩이 기초 무기화학물질(세라믹 비드제품) 제조업체 쎄노텍을 흡수합병함에 따라 변경상장된 업체. 2차전지용 초소형 비드의 국산화에 성공하는 등 2차전지 재료들을 혼합하는 공정에 사용되는 세라믹 비드제품을 주요 제품으로 생산.
64,2차전지,A002710,TCC스틸,2차전지 원통형 캔 소재인 니켈도금 강판을 생산하여 상신이디피 등 타발업체에 독점 납품.
64,2차전지,A161580,필옵틱스,"인쇄회로기판 관련 장비 및 디스플레이 공정용 장비와 부품/소재 제조, 판매업체. 2차전지 레이저 장비(2차전지용 Notching 공정 모듈장비) 등을 생산. 20년4월 이차전지 장비사업을 분할하여 주식회사 필에너지를 설립."
64,2차전지,A137940,넥스트아이,종속회사 이노메트리가 2차 전지 내부에 존재하는 이물질을 자동으로 검사하는 산업용 X-ray 검사장비를 제조/판매중.
64,2차전지,A066970,엘앤에프,"2차전지 양극활물질 생산, 판매업체."
64,2차전지,A101360,이엔드디,"촉매시스템(매연저감장치) 및 배기가스 정화용 촉매, 2차전지 소재 사업 등을 영위하는 업체. 2차전지 소재 사업은 리튬2차전지용 양극활물질의 핵심 소재인 양극활물질 전구체 소재를 생산."
64,2차전지,A084850,아이티엠반도체,"NICE그룹 계열의 2차전지 보호회로 전문 업체. 2차전지 보호회로 제품을 주력으로 생산하고 있으며, 그 외 2차전지 배터리팩 및 센서 제품을 개발/생산."
64,2차전지,A137400,피엔티,"롤투롤(Roll-to-Roll) 기술을 활용한 디스플레이 및 2차전지 소재 생산장비 제조업체. 소재 사업부에서 FPCB, MLCC 등 전자 소재 및 디스플레이, 동박, 기타 산업 소재 제조장비와 2차전지 사업부에서 소형, 전기차용 및 ESS용 중/대형 2차전지의 원천 소재인 양극, 음극재 및 분리막 제조장비 등을 제조, 판매. 주요 매출처로 LG화학, 삼성SDI, LG전자, 제일모직, SK이노베이션 등이 있음."
64,2차전지,A078600,대주전자재료,2차전지 효율성 증대의 핵심 소재인 실리콘계산화물(SiOx)계 음극활물질을 개발해 양산.
64,2차전지,A247540,에코프로비엠,에코프로의 2차전지소재 사업부문이 물적분할되어 설립된 업체. 리튬 2차전지용 양극활물질과 전구체 등을 제조. 하이니켈계 양극활물질 중심으로 NCA 분야에서 스미토모금속광산에 이어 세계 2위 시장점유율 확보.
64,2차전지,A089980,상아프론테크,"삼성SDI의 2차전지 부문 협력업체로 리튬 2차전지의 전해액 누수방지 및 절연기능 등을 담당하는 휴대폰 배터리상단부(CAP)의 조립부품을 생산. 2차전지 주요 제품으로 SEAL GASKET, INSULATOR 등이 있음."
64,2차전지,A075970,동국알앤에스,"다양한 양극활물질의 합성/생산 시 반응에 의한 생산제품의 품질에 영향이 적고, 내식성 및 열적 안정성이 우수한 양극재 소성용 내화갑을 개발 및 생산하여 2차전지 업체들한테 공급중임."
64,2차전지,A278280,천보,"디스플레이소재(LCD 식각액첨가제, OLED소재), 반도체 공정소재(SOH공정첨가제), 2차전지소재(전해질, 전해액 첨가제), 의약품 중간체(결핵치료제, 당뇨병치료제 등) 및 정밀화학 사업(질산 칼륨, 질산리튬 등) 등을 영위하는 업체. 2차전지소재(SN, DPN 및 AN 등 리튬 2차전지 전해액 첨가제)는 2차전지의 충·방전 기능을 담당하는 핵심소재임."
64,2차전지,A217820,엔에스,"리튬폴리머 2차전지 양산용 공정 자동화장비 제작, 납품업체. 리튬폴리머 2차전지 생산공정 중 조립공정(Packaging)과 디게싱 공정(Degassing) 라인에 투입되는 자동화 설비를 제작."
64,2차전지,A131390,피앤이솔루션,"2차전지 후공정 장비 제조업체. 2차전지 및 전기이중층캐패시터(EDLC)의 활성화(Formation) 장비 등 2차 전지 후공정 관련 장비와 연구개발용 장비, 발전소 여자기용 PCR 및 산업용 정류기 등 전력변환장치를 개발, 생산. 주요 매출처로는 LG화학, SK이노베이션, 삼성SDI 등이 있음."
64,2차전지,A036830,솔브레인홀딩스,"반도체 및 디스플레이 공정용 화학재료, 2차전지 소재 등 생산/판매 업체. 삼성SDI, SK이노베이션, LG화학 등 국내 2차전지 제조사에 관련 제품을 공급중."
64,2차전지,A011790,SKC,종속회사 에스케이씨에프티홀딩스 주식회사 통해 2차전지 소재인 동박을 제조 및 판매하는 KCF테크놀로지스 지분을 100% 보유.
64,2차전지,A121600,나노신소재,양극/음극 내 전자 흐름을 촉진시키는 2차전지용 CNT(Carbon nanotube) 도전재를 생산하는 업체.
64,2차전지,A091580,상신이디피,"2차전지 부품 전문생산업체. 리튬이온 방식의 2차전지 중 각형/원형 CAN(2차전지의 CASE), CAP ASS'Y(전기가 흘러나오는 단자 역할), ESS용 2차전지 CASE인 xEV CAN 및 관련부품과 노트북 PC의 2차전지에 사용되는 부품 등을 주력 생산."
64,2차전지,A302430,이노메트리,"X-ray 2차전지 검사장비 제조업체. 방사선 투과 검사기술을 사용하여 휴대폰, 전기차 및 각종 기기에 사용되는 2차전지의 내부결함을 검출하는 X-ray 검사장비를 개발, 판매."
64,2차전지,A243840,신흥에스이씨,"리튬이온 2차전지 제조업체. 리튬이온전지 부품제조업, 전지 팩모듈 제작업 등을 주요 사업으로 영위중. 중대형 각형 Cap Ass'y, 소형 원형 N-CID, 중대형 각형 CAN, 전지 Pack Module 등을 주요제품으로 생산. 주요 경쟁사로는 상신이디피, 하나나노텍, 광원전자, 태화기업 및 범천정밀 등."
64,2차전지,A065130,탑엔지니어링,2차전지 전극공정장비를 LG화학 등에 공급. 2차전지용 보호회로 생산라인을 자회사인 파워로직스에 공급중.
64,2차전지,A023890,한국아트라스비엑스,한국타이어 계열의 축전지 제조업체. 자동차용 축전지 분야에서 독보적인 기술력을 보유.
64,2차전지,A051910,LG화학,"LG그룹 계열의 국내 대표적인 화학기업. 전지사업부문(자동차전지, ESS전지, 소형전지)을 물적분할해 신설회사 주식회사 LG에너지솔루션을 설립."
64,2차전지,A267320,나인테크,"2차전지 조립공정의 특화된 장비(Lamination/Stacking)를 전문적으로 생산하는 업체. 단위극판(2차전지 Cell)을 합착하는 장비(Lamination)와 원하는 용량에 맞게 일정한 수량을 적층하는 장비(Stacking) 장비를 제작, 공급. 특히, Lamination 및 Stacking 장비의 경우 LG화학의 국내(오창) 공장을 비롯하여, 폴란드, 중국 공장에 납품."
64,2차전지,A262260,에이프로,"리튬이온 2차전지 활성화 장비 생산업체. 전력변환장치(SMPS) 및 인버터 기술을 바탕으로 리튬이온 2차전지 생산공정 중 후공정 관련 장비인 활성화(Formation), 테스트장비(Cycler)장비를 주력으로 개발, 생산. 주요 고객은 LG화학 등 리튬이온 2차전지 제조업체."
64,2차전지,A025900,동화기업,전해액 등 전자재료를 제조 및 판매중이며 삼성SDI 등에 2차전지용 전해액을 납품중인 동화일렉트로라이트(주)를 인수하여 자회사로 보유.
64,2차전지,A005070,코스모신소재,"2차전지용 양극활물질(노트북 PC에 사용되는 일반형 LCO, Tablet PC, 스마트폰용으로 사용되는 고밀도 LCO 등) 생산 업체."
64,2차전지,A251630,브이원텍,디스플레이 검사 S/W 개발 및 장비 제작업체. 2차전지 배터리 장비에 사용되는 검사시스템 및 검사장비 생산.
64,2차전지,A006650,대한유화,2차전지 분리막에 사용되는 고밀도 폴리에틸렌(HDPE) 생산중. 분리막용 초고분자 폴리에틸렌(UWPE) 관련 기술도 보유중.
64,2차전지,A020150,일진머티리얼즈,일진 그룹 계열의 국내 1위 일렉포일(Elecfoil) 제조업체. 리튬이온 2차전지용 음극집전체에 사용되는 일렉포일(Elecfoil) 생산.
64,2차전지,A093920,서원인텍,"2차전지용 SCM(스마트회로모듈), PCM(보호회로모듈) 등의 2차전지 사업을 영위. LG화학에 2차전지 보호회로를 납품함."
64,2차전지,A161000,애경유화,"전지소재의 국산화를 위해 고용량, 고안정성, 고출력의 고성능 전지 소재 개발중. xEV전지용으로 하드카본 양산 납품중. 지식경제 기술혁신사업 참여(WPM 사업). 리튬이차전지용 음극활물질 및 그 제조방법 관련 특허권 보유."
64,2차전지,A299030,하나기술,"2차전지 장비 제조업체. 원형, 각형, 파우치형 2차전지의 조립, 화성공정 장비와 Pack조립라인 및 다양한 전지품질 검사장비를 제작하고 있음.  주요 매출처로 국내 삼성SDI, LG화학, SK이노베이션을 모두 확보하고 있으며, 특히 파우치형 조립장비의 경우 삼성SDI에 독점적으로 납품을 진행중. 해외 고객사로는 일본의 Murata, 태국의 GPSC 등이 있음."
64,2차전지,A001570,금양,20년12월 차세대 하이니켈 2차전지 NCMA(니켈·코발트·망간·알루미늄)계 양극재의 필수 핵심소재인 '수산화 리튬' 가공 설비 구축 및 고객사로부터 관련제품 승인 획득.
64,2차전지,A054090,삼진엘앤디,정밀 금형/사출 기술 기반의 전자부품업체로 2차전지 부품사출 사업을 영위.
64,2차전지,A277880,티에스아이,"2차전지 제조장비 업체. 2차전지 제조 장비중 2차전지의 활물질, 도전제, 결합제, 용매를 혼합하는 Mixing 공정을 운영하는 장비와 그 시스템 판매 사업 등을 영위. 주 매출처는 LG화학, 삼성SDI, SK이노베이션 등 국내 배터리 3사임."
64,2차전지,A336370,솔루스첨단소재,"전지박(2차전지용 동박) 부문은 전기차용 배터리에 사용되는 핵심 소재로서, 전기차의 주행거리 향상과 배터리의 고밀도화, 경량화가 가능한 고효율의 하이엔드(High-end) 전지박 제품 개발을 완료. 유럽 내 유일한 전지박 생산 거점인 헝가리 전지박 공장은 본격 양산을 앞두고 있음."
64,2차전지,A312610,에이에프더블류,"마찰용접 기술을 토대로 리튬 이온 2차전지 부품 중 하나인 Cap Ass’y의 음극부 내부와 외부를 연결해주는 부품인 음극마찰용접단자를 주로 생산하는 업체. 음극마찰용접단자는 삼성SDI의 1차 벤더인 신흥에스이씨, 중국회사인 섬서주신흥동력전지과기 등에 납품되며, 최종적으로 전기차인 VW e-Golf, BMW i3와 i8 등에 사용되고 있음."
64,2차전지,A014820,동원시스템즈,2차전지 내에서 전자가 이동하는 통로 역할을 하는 핵심 부품인 2차전지용 알루미늄 양극박을 양산.
64,2차전지,A011500,한농화성,국책과제 '리튬금속고분자전지용 전고상 고분자 전해질 소재 합성 기술 및 상용화 기술 개발'의 주관기업으로 한국화학연구원과 LG화학과 함께 전고체 배터리 전해질을 개발 중.
66,줄기세포,A006620,동구바이오제약,"전문의약품 생산 및 판매업체. 다년간 피부과 시장 처방 1위를 지속하고 있으며, 비뇨기과 처방시장에서도 상위권을 점유. CMO(생산대행) 사업도 영위하고 있으며, 줄기세포 사업(화장품 등)도 영위. 세계 최초 줄기세포 추출키트 ""SmartX""를 출시하여 KFDA 및 FDA, CE 인증 등을 획득했으며, 줄기세포 배양액 추출 성분 화장품 ""Cell Bloom""을 런칭."
66,줄기세포,A038290,마크로젠,서울의대 유전자이식연구소를 모태로 설립된 생명공학기업으로 줄기세포분화 네트워크 데이터 마이닝 시스템을 연구. 서울대학교 의과대학 유전체의학연구소와 함께 '만능줄기세포의 생성 비밀' 외 3편의 연구논문을 네이처에 게재. 유도만능줄기세포의 기술개발 및 판매.
66,줄기세포,A078160,메디포스트,"업계 상위의 제대혈 은행업체. 제대혈 보관, 건강기능식품 판매, 줄기세포치료제 개발 및 판매 사업 등을 영위. 동사가 보유하고 있는 주력 R&D파이프라인인 연골 재생 동종줄기세포치료제 ""카티스템""은 인공관절수술을 대체하는 획기적인 치료법으로 평가."
66,줄기세포,A031390,녹십자셀,"항암면역세포치료제사업, 제대혈은행사업, CMO 사업을 영위."
66,줄기세포,A067630,에이치엘비생명과학,"16년11월 Iterion Therapeutics(舊Betacat Pharmaceuticals, USA)로부터 암줄기세포에서 WNT/Beta-Catenin 신호전달 경로를 차단하는  항암제 'Tegatrabetan (BC-2059, ""Tegavivint"")'의 국내전용실시권(Sublicense) 계약을 체결. 자회사 에이치엘비셀(주)(구,라이프리버)가 식약처로부터 다기능성 간 줄기세포 치료제인 '헤파스템(HepaStem)' 국내 임상 2b상 진행중."
