gvkey,datadate,lev,roa,btm,retvol,ch_price,std_income,default,ln_mve
000711,9/30/2003,0.422646104,0.008389607,0.563645503,0.13213518,2.14,44.7160339,0,8.034821297
000712,12/31/2012,0.333748356,0.014335565,0.603679483,0.094616083,2.52,58.2412859,0,9.468522103
000713,9/30/2009,0.714220233,0.001320102,0.482257449,0.236503889,-3.57,6.449623526,0,5.672924734
000714,6/30/2010,0.057474252,-0.094967348,0.566973469,0.143952475,-0.034,3.343583668,0,3.316506946
000715,3/31/2005,0.991933056,-0.032409472,0.038177174,0.136264168,0.29,41.73867695,0,4.263941053
000716,3/31/2006,0.740479935,0.009831544,0.615178321,0.041504259,-0.28,27.86253766,0,7.928916206
000717,3/31/2012,0.452932514,0.022122255,0.424647846,0.111698276,-15.01,68.18438763,0,8.067581562
000280,9/30/2004,0.318424123,0.014806219,0.621701245,0.056811159,7.96,2.475054391,0,7.095391488
000718,9/30/2010,0.221350104,0.015570335,0.924109867,0.079548293,2.53,2.420980073,0,5.064070842
000719,11/30/2009,1.089859061,0.02660689,-0.06621702,0.103438143,38.65,47.62926831,0,8.896830343
000662,12/31/2010,0.556984201,-0.020949727,0.372088328,0.116152396,-1.81,410.3566147,0,8.328520084
000720,6/30/2009,0.337723952,0.008776185,2.265586961,0.297467729,-0.83,6.834930472,0,2.959354037
000242,9/30/2010,0.522646911,0.006134188,0.509153772,0.072949072,5,57.32296881,0,7.767122454
000269,3/31/2009,0.056694904,-0.043258452,1.782425427,0.12414532,-0.9,3.755990997,0,3.560274762
000721,12/31/2006,1.068035218,0.00913414,-0.090832333,0.074761754,2.72,3878.942102,0,9.67460457
000722,6/30/2008,0.636126276,0.004939461,0.78661792,0.08068359,-7.69,10.42642269,0,7.115848882
000723,9/30/2007,0.668015001,-0.007711333,0.622506076,0.0588547,17.7,82.09240822,0,8.368326666
000724,12/31/2008,0.575539047,0.016165776,0.576028629,0.123257308,-16.81,6.250022877,0,7.316362346
000725,3/31/2010,0.193796823,-0.116257109,0.470432695,0.260968617,-0.0209,1.430366441,0,4.402628479
000726,12/31/2013,0.415201214,-0.055108982,1.151987279,0.088554627,-1.84,7.14845828,0,4.780016791
000727,7/31/2008,0.327555038,-0.030537248,0.418217424,0.176191366,-34.32,74.577448,0,8.758930495
000728,3/31/2005,0.507210246,-0.004645767,0.251556573,0.061712482,15.25,1.981479392,0,6.948836376
000314,8/31/2005,0.649600438,0.012948104,0.402183556,0.084019195,6.19,5.07198943,0,6.678764478
000729,3/31/2007,0.669129235,-0.024391086,0.149043674,0.103980641,7.94,6.463292264,0,7.62879891
000615,6/30/2010,0.442957716,-0.008739976,0.907596731,0.151427795,-5.6,28.12807709,0,6.259231498
000730,5/31/2013,0.588077362,0.018675157,0.188284345,0.043667025,12.72,27.71408593,0,9.11796111
000731,9/30/2012,0.378554787,0.020614071,0.979949613,0.135409012,3.53,4.075377703,0,5.718963754
000732,1/31/2010,0.14424644,0.019919651,0.931666791,0.148369317,4.63,2.109660352,0,4.919617721
000733,12/31/2009,0.118093991,-0.006041214,1.158053685,0.207344216,2.63,7.262010527,0,4.121347025
000734,6/30/2010,0.668667186,-0.098752923,0.473623111,0.182185848,0.5,1.353847092,0,2.192613965
000735,10/31/2004,0.54919876,0.011127446,0.360939769,0.101352668,5.72,11.1566086,0,6.707022422
000736,12/31/2003,0.531172267,0.036087969,0.149659504,0.04150674,4.4,180.408163,0,11.28335002
000737,3/31/2012,0.279335735,0.036999796,0.137580944,0.171071933,38.33,27.04951936,0,9.006731738
000738,12/31/2012,0.25974158,-0.000978102,0.652311122,0.116676664,-4.4,5.8068851,0,6.878443135
000739,9/30/2008,0.402378766,0.010829373,1.380363652,0.164621708,-59.7,10.26347793,0,6.10889392
000740,3/31/2010,0.655614856,0.000355106,2.322261174,0.636478887,3.022,8.395505928,0,4.444922323
000741,6/30/2007,0.235083444,-0.071281938,0.149423928,0.112208868,10.48,10.6930514,0,6.541360392
000742,6/30/2008,1.066539532,-0.006162806,-0.110477643,0.120650116,-6.38,7.845902685,0,5.969499931
000423,8/31/2008,0.120962538,0.017819866,0.44760188,0.174779518,-12.28,1.740007516,0,4.639424935
000743,6/30/2005,0.628576803,0.015903871,0.462913684,0.084967553,6.07,2.121635488,0,6.237975189
000744,7/31/2002,0.671852801,0.013181663,0.427504628,0.08756118,-0.76,2.593062958,0,6.505554677
000486,6/30/2011,0.279295012,0.004547846,1.051265182,0.092739105,-1.39,36.92682897,0,5.468566342
000745,3/31/2011,0.543119465,0.016893439,0.425356928,0.043252225,5.44,13.28794473,0,8.191541516
000500,3/31/2008,0.528036084,0.005225808,0.563166269,0.076652151,-18.2,1.938855058,0,5.737542472
000746,6/30/2002,0.618716722,-0.001218302,0.097752076,0.063155626,-17.28,42.19686288,0,9.062880745
000402,6/30/2012,0.419036299,-0.247737039,0.136157921,0.224939753,0.13,10.08649474,0,4.5361716
000747,9/30/2008,0.266610949,-0.039024077,2.207488303,0.142790579,3.0501,1.895728137,0,2.335562859
000748,5/31/2008,0.42853517,0.072970778,0.12099363,0.150202713,90.19,158.8551004,0,10.9265261
000303,9/30/2007,0.379424938,0.034002553,0.125023401,0.044226314,28.52,2.162042368,0,7.300939026
000193,9/30/2012,0.655780022,0.00016835,0.785903796,0.08491072,0.67,0.238911892,0,2.756195078
000749,3/31/2009,0.225388477,-0.102009463,1.081198401,0.237338523,-2.5,27.37679278,0,4.9001178
000405,6/30/2006,1.409713602,-0.013853409,-1.166492407,0.178603949,-2.22,143.5267049,0,6.180045349
000470,10/31/2006,0.431214928,0.035806538,0.174526166,0.084781121,6.68,432.7748898,0,11.89325094
000750,3/31/2010,0.74665938,0.000531827,0.82662176,0.124317093,9.74,1257.803203,0,9.719519778
000751,12/31/2006,0.593155877,0.019535462,0.211967914,0.098869817,-18.26,2.484330051,0,6.754513536
000752,11/30/2009,0.318048729,0.029936974,0.898839388,0.215125584,4.89,23.75317835,0,6.440653196
000753,12/31/2006,0.490965141,0.009569698,0.808481502,0.131741471,-4.55,3.030090334,0,5.796150178
000754,12/31/2002,0.558449059,0.000246101,1.206153739,0.202064585,-26.77,21.14772202,0,6.945335705
000755,6/30/2008,0.400647429,0.050453959,0.193583775,0.167198982,-18.02,1.377830163,0,4.807477768
000756,6/30/2002,0.06659919,-0.161167341,1.016282337,0.308954472,-4.92,6.566063222,0,3.997200201
000757,12/31/2010,0.842749968,-0.002624087,0.128850543,0.124566326,11.47,41.31937979,0,7.275542113
000758,5/31/2012,0.684609313,0.01878453,0.391568328,0.049551266,-1.02,52.08722358,0,9.07469864
000759,9/30/2012,0.68249927,0.008002993,0.793097781,0.134547738,5.1,5.881127473,0,6.61443832
000760,9/30/2007,0.267207384,0.008194658,0.57246221,0.188687438,-6.04,2.950050106,0,3.823606132
000402,12/31/2013,0.036945188,-0.063711545,0.07999907,0.215353645,20.34,8.857569513,0,7.730466479
000761,6/30/2013,0.496096613,0.006814343,0.708597991,0.039024049,16.48,30.31640215,0,8.504374411
000558,10/31/2008,0.441636991,-0.004935087,1.791699351,0.183902722,-13.3,14.90708957,0,5.403935509
000762,4/30/2003,0.583510784,0.021773953,0.261609244,0.135691771,2.52,132.8050636,0,9.60265108
000763,7/31/2009,0.560801551,0.006581054,0.603039513,0.182290861,-5.57,26.15001129,0,7.143089564
000543,6/30/2006,0.139048913,0.04136099,0.150921227,0.127294222,4.43,7.267249149,0,7.010158047
000764,11/30/2002,0.327433619,0.033149254,0.348435948,0.108761114,5.05,9.415217142,0,7.501589288
000382,6/30/2004,0.160495403,-0.084062181,0.574824187,0.295320334,1.04,5.886113294,0,5.209554347
000765,12/31/2010,0.272399075,0.008856385,0.398480546,0.091762098,10.51,2.136501545,0,6.690456141
000766,3/31/2004,0.841606973,0.013787294,0.116064251,0.043305688,10.69,36.38423746,0,9.195060637
000767,3/31/2003,0.679078667,0.006328648,0.653318932,0.029842641,-3.7,93.44448245,0,8.746868166
000768,9/30/2013,0.61705577,0.003324213,0.226593732,0.124725464,-0.63,4.141591896,0,5.800470069
000769,12/31/2009,0.850791975,-0.003167899,0.551798328,0.335903105,4.94,139.8898439,0,8.54119021
000207,6/30/2008,0.452947039,0.044134396,0.163155753,0.08713349,18.57,286.0262042,0,10.74697789
000011,6/30/2003,0.963023829,0.007199593,0.374937429,0.251249194,-5.32,347.0515319,0,7.501617252
000770,8/31/2003,0.666539954,0.004569222,1.978051451,0.156519636,-7.89,9.641695919,0,5.813591282
000771,3/31/2010,0.665243625,0.001529029,1.86293385,0.369815123,4.15,47.07503398,0,5.109497944
000772,9/30/2007,0.168944245,0.085731298,0.205361691,0.135064536,-3.51,2.63199391,0,6.027279467
000773,2/28/2005,0.515784028,0.021165676,0.221489445,0.07516415,-0.64,1.889431668,0,6.301077789
000038,6/30/2004,0.628196208,-0.001304575,1.135935973,0.113371112,-3.07,24.04076489,0,5.557822046
000774,12/31/2009,0.284242446,0.045506354,0.341680854,0.133844039,5.7,5.405901003,0,6.780300472
000775,3/31/2005,0.740881111,0.000787383,1.043824782,0.135359001,0.3,5.004923108,0,5.376558699
000776,9/30/2005,0.212472194,0.018728486,0.328712315,0.096967105,7.28,39.12052645,0,9.17220322
000178,6/30/2009,0.53191346,0.004479306,0.63728696,0.213208127,-4.56,9.314832294,0,5.999475127
000777,5/31/2004,0.551983584,-0.151745453,0.41077086,0.250751615,-1.42,1.670359712,0,3.76243656
000778,9/30/2010,0.602686165,0.009967529,0.28427472,0.086903357,1.1,104.9985348,0,7.576821937
000633,6/30/2013,0.195368175,0.022284335,0.2690798,0.084156211,8.64,1.814628316,0,6.888628207
000779,12/31/2009,0.27014732,0.145671953,0.606726195,0.166176393,1.62,0.693446349,0,4.447473142
000780,9/30/2006,0.385280322,0.013022113,0.516242025,0.081943457,-4.54,1.405453847,0,5.074741222
000781,9/30/2009,0.195681456,-0.142985428,0.413503052,0.302181184,0.03,2.639244196,0,3.863962795
000782,9/30/2008,0.612979658,-0.028837263,0.708339944,0.181243107,0.15,0.726972743,0,2.246490819
000783,12/31/2010,1.152865357,0.006116616,-0.786233174,0.214052731,0.78,3.685030919,0,4.653663735
000784,9/30/2012,0.918674043,0.003005619,0.324758979,0.123104772,2.21,16.31995469,0,6.863821594
000785,1/31/2010,0.917679777,0.046632215,0.873069935,0.342482853,7.385,39.90968868,0,5.089846887
000786,3/31/2011,0.587059078,-0.044362692,0.284939002,0.139373482,0.18,10.87207136,0,3.510973634
000787,7/31/2003,0.555290199,-0.001917094,1.096640432,0.180272684,-5.55,2.79747747,0,4.465198097
000788,3/31/2012,0.488590969,0.012003401,0.525341299,0.105498131,5.43,10.2599052,0,7.263017382
000789,6/30/2012,0.762734584,0.040549598,0.10015739,0.085231913,3.43,57.31804162,0,8.852092763
000790,6/30/2013,0.554127533,0.012751619,0.308151806,0.058499527,19.6,32.88622646,0,8.422916234
000446,9/30/2003,0.520065901,0.010962318,0.78423326,0.085222305,9.09,21.39425648,0,7.955447888
000791,12/31/2007,0.599061319,0.01863383,0.405909257,0.055253553,6.07,1962.737435,0,12.34914822
000792,9/30/2011,0.469946113,0.026220382,0.240134601,0.084153509,7.06,0.61006568,0,5.406424228
000551,12/31/2003,0.570892909,0.013672753,0.531908096,0.037681502,-2,15.89425444,0,7.900647791
000793,6/30/2009,0.739987456,0.002822328,0.960659082,0.253577314,-18.07,213.3243818,0,7.779146548
000103,3/31/2007,0.65935339,0.004451582,1.114314787,0.092718462,-3.15,29.08808172,0,5.971565365
000794,6/30/2010,0.605959144,0.020555226,0.533558518,0.255452255,0.51,13.56488245,0,4.953814753
000795,2/28/2011,0.080552164,0.023416655,0.493669111,0.089902927,4.62,2.732209046,0,6.490662228
000796,9/30/2009,0.366093113,0.025398263,0.447471275,0.100905442,-7.13,6.232025374,0,7.488747162
000797,12/31/2011,0.106364231,-0.021298021,0.708081145,0.154822851,-0.91,0.430528228,0,3.914644766
000798,9/30/2012,0.961912818,0.007595748,0.05406601,0.128166299,5.11,4.691657758,0,5.677875912
000799,9/30/2011,0.529310224,0.010464433,0.691800139,0.055767638,-1.62,25.36693019,0,8.056774729
000605,3/31/2012,0.350655065,0.000610885,0.902094255,0.14743175,-4.53,1.937502016,0,5.28805615
000800,3/31/2005,0.61952184,0.010225495,0.386626301,0.054895865,-1.04,1864.404036,0,11.49511167
000801,6/30/2002,0.47951296,0.016362568,0.634356919,0.115934972,-2.25,25.76754188,0,6.785874609
000802,9/30/2013,0.334552645,-0.023711928,0.83447597,0.133319986,-3,2.261561694,0,4.652624411
000540,6/30/2002,0.346139243,0.024185057,0.440974356,0.185095774,-4.61,4.255717498,0,7.202962454
000165,9/30/2002,0.15355092,0.009823454,0.820487441,0.149187846,-3.76,8.324957812,0,6.199353232
000803,9/30/2006,0.152023276,-0.059255951,0.472602903,0.205832266,-1.17,7.581207346,0,5.565522281
000804,6/30/2011,0.586312911,0.044653804,0.117776524,0.097618981,56.55,12.7811005,0,8.251411004
000805,12/31/2003,0.386469426,0.011886578,1.06567964,0.086906474,2.52,1.431248784,0,5.06926967
000469,9/30/2005,0.695222321,0.017658032,0.271919998,0.12117522,1.94,4.318637005,0,6.263636406
000315,12/31/2005,0.273617294,-0.116442246,0.583244632,0.062832403,-7.79,7.240184665,0,5.828667344
000600,8/31/2008,0.126240879,0.028052694,0.305876986,0.102203319,-5.76,0.677095832,0,5.940504539
000243,3/31/2006,0.779539585,0.028976712,0.075153113,0.04187119,-8.23,50.58354072,0,9.4253277
000806,12/31/2012,0.607186892,0.158596699,0.546983902,0.167154783,8.44,196.5589601,0,6.340904481
000807,9/30/2004,0.518673843,0.014279872,0.509745367,0.071430756,8.02,4.704320969,0,6.496220991
000808,12/31/2010,0.659698026,0.018905665,0.191300763,0.100106121,4.54,12.10510978,0,7.916735086
000809,6/30/2013,0.415518003,0.019150549,0.542134614,0.064109199,4.11,21.78631081,0,7.745740389
000810,6/30/2002,0.448542644,0.025094057,0.338725368,0.050940948,3.37,16.74323058,0,8.714863063
000811,12/31/2004,0.562582226,-0.097094363,0.401261026,0.101056801,-7.09,26.73411858,0,6.443968064
000119,12/31/2012,1.046960214,-0.01467739,-0.62235119,0.221898186,-3.49,43.35041287,0,3.8436478
000812,3/31/2013,0.511589797,0.01844305,0.319482635,0.043892124,9.85,509.2341102,0,12.26057962
000813,4/30/2007,0.358929032,0.033546003,0.336161031,0.076242999,7.83,11.6169542,0,7.752324016
000191,3/31/2009,0.481838909,-0.002231025,1.112749051,0.263050801,-9.19,5.334014016,0,5.142540365
000814,12/31/2007,0.247327543,0.023820891,0.264662302,0.099235721,13.39,16.74427039,0,8.959244249
000815,12/31/2012,0.451196935,0.043044251,0.204544094,0.068696914,22.6,232.1650653,0,10.17417685
000816,3/31/2003,0.367954598,0.040529685,0.219748244,0.113575634,-7.12,79.26815432,0,9.314616131
000817,9/30/2009,0.320953598,-0.050087878,0.552629656,0.197334285,0.32,6.083265988,0,5.584879787
000818,9/30/2012,0.442066762,-0.007824357,0.496919994,0.098338479,1.33,5.275026945,0,4.779994374
000819,11/30/2003,0.67074277,0.017307632,0.786186513,0.088845156,-2.15,3.606906014,0,5.8418162
000610,3/31/2009,0.627272303,-0.16735335,1.54694754,0.205041083,-15.61,9.048135232,0,5.572986423
000820,6/30/2004,0.417337046,0.058429369,0.426247656,0.094528048,7.11,7.777633562,0,7.01649156
000821,3/31/2007,0.529693075,-0.002804116,0.909471971,0.156597073,0.96,7.167416109,0,5.294089542
000822,3/31/2012,0.438288414,0.008087554,0.279756944,0.116173392,-12.82,6.591523508,0,7.902708474
000823,3/31/2009,0.632330383,0.004995577,1.015998203,0.149493086,-17.6,4.108533383,0,5.63002398
000824,12/31/2010,0.645874376,0.044178722,0.25466975,0.178424207,22.52,54.14011524,0,8.016134713
000825,9/30/2013,0.932953439,0.014864745,0.117013358,0.109721047,1.43,4.756023032,0,6.001723741
000826,12/31/2008,0.206445899,-0.089066235,1.932524454,0.326988347,-23.85,75.28234668,0,4.384726985
000664,3/31/2011,0.874246389,-0.008689011,0.285313825,0.119088685,5.11,8.600888035,0,7.027393251
000827,3/31/2009,0.565748443,0.007691343,0.973211803,0.159045273,-3.7,0.363608505,0,3.977300503
000828,11/30/2009,0.357729931,0.014712012,0.581283783,0.095347522,4.07,18.67876665,0,8.364994987
000829,7/31/2007,0.618604928,0.00366141,0.501880354,0.102319342,2.36,11.52330248,0,7.130135899
000383,6/30/2002,0.499565957,0.023818867,0.215263487,0.145581501,15.22,2.037694838,0,5.275536338
000830,9/30/2012,0.232589364,0.010889221,1.218638277,0.069595815,-2.28,44.59074255,0,7.391039634
000591,6/30/2008,1.023200225,-0.128421447,-0.868076972,0.192889174,-35.37,6513.87239,0,6.487111252
000831,9/30/2012,0.121190089,0.030376329,0.476139626,0.159082861,-39.61,8.510730161,0,7.280743861
000832,3/31/2005,0.224774552,0.009657167,0.529006848,0.134480478,-3.06,53.50045338,0,5.953583848
000833,4/30/2005,0.461324892,0.008778185,0.553745294,0.075155342,0.32,5.087032424,0,6.741945293
000834,9/30/2003,0.686934593,-0.292730766,0.103206883,0.70139045,1.5,2.801610958,0,4.089421129
000835,12/31/2009,0.9734471,-0.336227789,0.119837118,0.300151356,0.05,14.34936124,0,3.834157676
000836,9/30/2006,0.774688604,0.009053004,0.690291278,0.04142704,3.32,49.21377412,0,8.183909766
000280,9/30/2013,0.321623785,0.017839007,0.475909621,0.052470153,-21.56,13.029431,0,7.438300274
000837,3/31/2006,0.173097075,-0.056778127,0.594363679,0.103259775,-0.91,1.723820509,0,3.77989771
000838,5/31/2008,0.494888799,0.032287786,0.220735157,0.189379843,-1.44,8.942590282,0,6.443105007
000421,4/30/2013,0.385542169,0.14767642,0.201720529,0.038890642,1.67,277.6831739,0,9.781192934
000517,12/31/2013,0.227090615,0.01465536,0.165313363,0.054979779,-21.77,24.61079376,0,9.860662124
000839,3/31/2012,0.13730741,0.017983784,0.19906439,0.124612823,-2.95,15.58265952,0,7.975272237
000486,3/31/2013,0.242210266,-0.004783295,1.299527661,0.111493879,0.3,36.50019552,0,5.100412742
000436,6/30/2007,0.458043334,0.015513587,0.444545039,0.072181275,10.63,6.841402918,0,7.609535661
000840,3/31/2006,0.791892749,0.011816467,0.520257841,0.08922462,0.81,6.730663879,0,6.790120542
000841,9/30/2011,0.361627275,-0.00024494,2.066907192,0.08694812,-0.97,3.978387088,0,5.215461706
000842,3/31/2004,0.284881818,-0.00596588,0.237419088,0.110114007,11.72,8.979990175,0,6.928901239
000843,3/31/2011,0.425976859,0.013230273,0.6947145,0.089852414,2.1,56.38804558,0,7.463043086
000844,6/30/2006,0.196289837,0.020802283,0.19600034,0.125968819,18.65,3.844124118,0,6.471658268
000663,6/30/2009,1.730301411,0.054130587,-0.400384384,0.159087571,-9.84,6.577281317,0,7.593068393
000845,9/30/2004,0.490794044,0.030304162,0.306108767,0.039402413,11.73,1406.788706,0,12.65008881
000170,6/30/2010,0.560832494,0.017990223,0.498859767,0.103858074,9.26,19.36187425,0,7.872125054
000846,12/31/2007,0.476316759,-0.028827502,0.72477608,0.058950397,-6.46,12.7451993,0,7.987036589
000847,4/30/2004,0.700432727,0.02064099,1.031973252,0.255982271,5.53,10.43242298,0,4.766678645
000283,3/31/2005,0.455999971,0.02830407,0.663481337,0.106346664,4.86,14.29749085,0,7.182784435
000848,12/31/2005,0.227760793,-0.82014764,0.704418386,0.173963329,-2.06,5.38135381,0,3.381144323
000849,12/31/2011,0.712686187,0.015505717,0.382661494,0.089927536,-43.55,70.2608673,0,10.00311777
000167,9/30/2005,0.216741716,-0.001737556,0.195360128,0.162685203,2.42,3.782612834,0,5.791965559
000850,9/30/2007,0.598698141,0.023919693,0.183744157,0.043440115,24.6,52.77307427,0,10.18341609
000851,12/31/2011,0.737001345,-0.074256686,0.321809438,0.1983849,-0.6,4.598073591,0,3.085545921
000460,6/30/2013,0.450571909,0.013008933,0.57326636,0.077450287,8.65,3.819095346,0,6.406703188
000852,12/31/2002,0.185488739,0.0028764,0.842062136,0.265290475,-14.97,12.53234295,0,5.607229172
000853,9/30/2007,0.49283181,0.028757514,0.422009791,0.214337435,4.42,5.545614437,0,6.60306615
000164,3/31/2009,0.656827039,0.007871508,0.885503362,0.174977801,-19.62,6.134705313,0,6.500827942
000854,3/31/2007,0.094391857,-0.001679651,0.607687322,0.062862639,0.56,53.74392278,0,8.015120965
000618,6/30/2010,0.592091088,0.032512225,0.216396448,0.068413811,8.78,414.4425089,0,11.47504186
000855,6/30/2005,0.208684247,0.040314787,0.251607266,0.087846706,3.89,402.7016527,0,10.72676561
000856,12/31/2004,0.212162321,0.03631478,0.347085021,0.135559587,4.99,1.296613487,0,5.159141502
000857,1/31/2002,0.375011008,0.062216141,0.341512417,0.138042888,2.0625,6.426427978,0,6.366212683
000422,6/30/2006,0.282552308,0.035059658,0.218845399,0.042046806,6.75,23.35194064,0,8.933721627
000858,3/31/2007,0.800414182,-0.110874482,0.029577417,0.679186551,14.2,12.6162852,0,6.130004787
000859,12/31/2008,0.725308452,0.012656281,0.557073279,0.157808651,-81.61,900.8457771,0,11.08721794
000860,6/30/2005,0.553425989,0.002094561,0.770918938,0.128333287,-1.6,2.564251648,0,6.072871708
000861,1/31/2007,0.140798336,0.007190967,0.689887347,0.135758588,-15.13,1.207347532,0,4.834199741
000744,4/30/2011,0.665453582,0.004769081,0.906781529,0.097053325,-7.1,41.66678912,0,5.394038825
000862,6/30/2009,0.705937267,0.012135922,0.572540791,0.222247516,-30.96,49.86642685,0,7.919681847
000863,3/31/2012,0.211950135,0.006235012,0.49616099,0.116147173,0.42,16.99592302,0,6.072627097
000864,3/31/2006,0.383767562,0.035464195,0.380342594,0.064529235,-1.35,1521.093633,0,12.11504522
000865,9/30/2007,0.529066467,0.000581468,0.891368032,0.133926191,0.77,2.341025549,0,3.611747838
000866,12/31/2010,0.331773414,-0.099008992,0.33752509,0.185377141,-2.63,2.806068557,0,4.170179043
000867,1/31/2003,0.223569213,0.039395883,0.211861483,0.07947942,0.99,5.511197253,0,7.937460407
000154,3/31/2006,0.35570758,0.04216173,0.162449449,0.09259079,9.58,2.630477921,0,6.266080206
000868,6/30/2003,0.661221381,0.012240235,0.319314608,0.14341108,2.629,6.763263121,0,6.015064368
000869,6/30/2009,0.42455064,0.032289312,0.929819619,0.227323394,-0.441,2.173501378,0,2.442353992
000737,3/31/2011,0.277147255,0.039110235,0.172056884,0.091323727,55.91,22.47167485,0,8.693026596
000870,6/30/2011,0.428146453,0.032286899,0.592074827,0.132222257,0.91,64.70249952,0,5.59809535
000871,6/30/2009,0.772795978,0.023676268,0.149696419,0.145621589,8.61,48.69023279,0,7.658028753
000872,3/31/2013,0.302546973,-0.074793751,0.216569277,0.174285723,0.32,4.593019606,0,7.019641657
000873,3/31/2005,0.427351355,0.012073896,0.65144526,0.060808866,3.27,5.442483251,0,6.920468354
000874,6/30/2012,0.882969611,0.011140246,0.056221611,0.104047352,4.1,4.643515448,0,6.674886629
000875,6/30/2013,0.447456732,-0.046753904,0.881272136,0.090638668,-2.96,35.81147722,0,7.567910935
000876,8/31/2005,0.228530569,0.053655954,0.158462352,0.095947085,-9.53,3.463622799,0,7.433628123
000877,1/31/2005,0.447965753,0.025614331,0.461455764,0.065266168,11.7,22.38415044,0,8.092976364
000878,3/31/2010,0.685283976,0.006131509,0.708729905,0.255527075,11.3,46.31087798,0,6.497902439
000165,3/31/2007,0.353216581,0.011785554,0.565304774,0.075896214,3.88,5.67276928,0,7.084249263
000879,12/31/2009,0.612885319,-0.00487276,0.369341376,0.117449762,1.91,3.152436756,0,6.403922929
000052,7/31/2005,0.726958474,-0.032053872,1.890614867,0.157945431,-5.21,51.00344054,0,5.696377526
000870,12/31/2009,0.50557371,-0.000721914,0.743699013,0.345380169,0.46,64.38412819,0,5.144854658
000880,9/30/2010,0.453437658,0.016269833,0.684241715,0.088828502,10.94,27.24299462,0,7.645493152
000881,1/31/2004,0.656534535,-0.109537386,0.487179654,0.287692431,0.99,7.269607777,0,2.729883445
000882,3/31/2010,0.175752782,0.022512852,0.615255511,0.299170846,0.78,12.63884024,0,3.859201175
000883,9/30/2008,0.701547947,0.004938845,0.782969026,0.088677771,-9.69,557.849468,0,9.32318394
000421,4/30/2008,0.5478434,0.09765539,0.237568209,0.073096446,-1.48,142.6747317,0,9.063102381
000884,3/31/2012,0.704665987,0.012451795,0.499728218,0.025783674,4.68,30.59347024,0,9.000533355
000422,12/31/2011,0.546640889,0.02894864,0.24655435,0.051542071,-6.27,41.48940099,0,8.885776657
000885,9/30/2010,0.375857504,0.034781562,0.367675583,0.098484182,2.01,303.5042059,0,11.33900103
000886,6/30/2010,0.748555697,-0.01082722,0.240415762,0.160364484,-0.38,14.28752669,0,5.892832677
000646,9/30/2002,0.209533591,0.000507129,0.8601706,0.160633112,-8.7,18.34866882,0,6.066753821
000887,12/31/2012,0.657909463,0.012572085,0.337789151,0.063878031,8.85,6.2473599,0,7.449653764
000888,3/31/2013,0.267852633,0.039479618,0.420713705,0.129000754,-4.81,3.755385375,0,5.955624963
000422,12/31/2013,0.585765012,0.132411577,0.201334818,0.057974224,36.2,73.83692896,0,9.246843727
000810,9/30/2003,0.430447646,0.02179905,0.406000605,0.042496846,1.34,16.48698664,0,8.623982082
000889,6/30/2007,1.005050505,-0.003732982,-0.010644941,0.070519496,-15.03,451.7000123,0,7.678164705
000890,9/30/2005,0.683879712,-0.006112713,1.446762563,0.056248103,-9.3,1.237637516,0,3.472872874
000314,7/31/2013,0.56721494,0.027666289,0.222725999,0.104178693,24.43,64.37528315,0,7.012229117
000698,1/31/2008,0.204867677,0.034117622,0.704936463,0.13062027,-4.17,2.701702541,0,6.06804936
000891,12/31/2004,0.758910305,0.014506872,0.245832446,0.067147658,-0.91,20.14079786,0,8.496493103
000892,9/30/2006,0.272113589,-0.057204998,0.184750537,0.133778558,2.02,2.26943312,0,5.257577035
000893,6/30/2012,0.2532073,-0.034583992,1.034408956,0.091574424,-0.84,3.246423488,0,4.207482158
000894,6/30/2011,0.717977394,0.009526458,0.404167271,0.115903528,8.79,50.70013968,0,7.675583352
000895,6/30/2011,0.2331967,-0.004740385,0.397645161,0.177396468,2.95,19.17872973,0,6.259843877
000896,6/30/2008,0.44612536,0.010328304,0.532450929,0.088352113,20.23,1.759416156,0,6.236838365
000897,12/31/2009,0.756022379,0.012283649,0.325314545,0.071008541,10.11,30.64558481,0,8.488965307
000898,9/30/2002,0.31607876,0.019947611,-0.115799107,0.074150766,14.89,2.133581059,0,6.208309262
000899,12/31/2007,0.102517262,0.01383288,0.741559675,0.04166781,-0.71,1.738763362,0,4.657194543
000900,12/31/2008,0.681476156,0.011831785,0.493422274,0.140438958,-4.39,2.149236483,0,6.227374737
000901,4/30/2010,0.520942218,-0.011413632,0.553547791,0.218230419,0.34,11.6321095,0,5.909252634
000902,6/30/2005,0.397311144,-0.028770807,0.451973048,0.166757039,-10.73,128.1887139,0,7.763635763
000893,12/31/2009,0.404464572,0.006404099,1.061285354,0.169347129,-9.09,7.804078297,0,4.29799699
000903,6/30/2003,0.69218935,0.005791644,0.316651389,0.087782994,6.24,12.44445046,0,8.059263899
000904,3/31/2008,0.45037215,-0.03738879,0.638118761,0.214573201,-2.168,31.56545196,0,3.998302128
000905,6/30/2007,0.521743944,0.008354288,0.361068115,0.13584779,60.94,43.58901533,0,8.765460023
000906,6/30/2008,0.203186091,0.040845188,0.411957055,0.148543031,-1.19,9.641775808,0,3.839504354
000371,3/31/2007,0.402788926,-0.041722074,0.902896637,0.052423695,-0.85,8.184745462,0,5.109798043
000907,3/31/2006,0.58955685,0.019512782,0.607081166,0.151448913,3.22,12.56572796,0,7.039916408
