"연도","선수명","팀명","경기","타석","타수","안타","홈런","득점","타점","볼넷","삼진","도루","BABIP","타율","출루율","장타율","OPS","wOBA","WAR"
2013,"이용규","KIA",100,453,390,115,2,74,22,44,37,21,0.32,0.295,0.375,0.367,0.742,0.348,1.64
2013,"정형식","삼성",120,334,278,76,3,49,43,31,57,7,0.333,0.273,0.37,0.414,0.784,0.361,1.62
2013,"김종호","NC",128,546,465,129,0,72,22,57,100,50,0.352,0.277,0.376,0.333,0.709,0.339,1.55
2013,"허경민","두산",75,276,228,68,1,35,25,27,14,14,0.307,0.298,0.387,0.36,0.747,0.352,1.53
2013,"최희섭","KIA",78,305,252,65,11,29,42,44,72,1,0.316,0.258,0.38,0.464,0.844,0.379,1.51
2013,"나성범","NC",104,458,404,98,14,55,64,33,95,12,0.279,0.243,0.319,0.416,0.735,0.329,1.5
2013,"박기남","KIA",91,214,174,50,4,35,21,25,28,2,0.319,0.287,0.379,0.42,0.799,0.367,1.48
2013,"문우람*","넥센",69,291,256,78,4,41,29,25,43,2,0.351,0.305,0.373,0.426,0.799,0.366,1.38
2013,"한상훈","한화",100,322,260,68,0,45,25,47,40,5,0.305,0.262,0.383,0.342,0.725,0.345,1.37
2013,"한동민","SK",99,327,285,75,14,36,52,20,82,2,0.318,0.263,0.343,0.477,0.82,0.366,1.36
2013,"박한이","삼성",112,466,394,112,6,56,55,51,74,4,0.335,0.284,0.366,0.376,0.742,0.346,1.27
2013,"정현석","한화",121,403,356,102,4,47,27,37,64,4,0.34,0.287,0.365,0.368,0.733,0.343,1.19
2013,"서동욱","넥센",92,256,211,57,6,24,21,29,50,4,0.325,0.27,0.361,0.422,0.783,0.357,1.16
2013,"진갑용*","삼성",101,204,181,49,6,22,36,12,28,0,0.289,0.271,0.33,0.42,0.75,0.34,1.12
2013,"이대수","한화",122,448,390,100,4,54,42,38,88,11,0.319,0.256,0.33,0.356,0.686,0.319,1.1
2013,"손주인","LG",125,423,351,93,3,42,41,40,63,9,0.309,0.265,0.345,0.356,0.701,0.327,1.09
2013,"김태완","삼성",83,189,162,44,6,19,19,22,31,1,0.297,0.272,0.36,0.444,0.804,0.359,1.08
2013,"유한준","넥센",97,344,298,81,7,37,40,37,48,4,0.302,0.272,0.358,0.386,0.744,0.342,1.05
2013,"김주찬","KIA",47,195,170,51,0,24,29,15,18,23,0.333,0.3,0.368,0.388,0.756,0.35,1.04
2013,"송광민","한화",67,268,245,64,7,33,33,18,62,1,0.324,0.261,0.322,0.4,0.722,0.33,1.02
2013,"서건창","넥센",86,372,316,84,0,53,18,33,29,26,0.289,0.266,0.352,0.32,0.672,0.32,0.94
2013,"오재일","두산",55,144,117,35,3,16,28,20,28,0,0.36,0.299,0.406,0.479,0.885,0.393,0.93
2013,"최준석","두산",100,263,222,60,7,22,36,39,47,0,0.312,0.27,0.376,0.401,0.777,0.358,0.93
2013,"조동찬","삼성",74,261,221,53,7,36,25,25,54,7,0.286,0.24,0.327,0.403,0.73,0.333,0.92
2013,"이양기","한화",56,209,185,57,3,16,30,17,25,0,0.342,0.308,0.38,0.411,0.791,0.366,0.9
2013,"박진만","SK",100,326,276,69,3,25,24,37,47,3,0.288,0.25,0.346,0.341,0.687,0.323,0.88
2013,"정훈","롯데",113,398,341,88,5,50,37,30,54,7,0.289,0.258,0.328,0.364,0.692,0.32,0.84
2013,"조영훈","NC",120,426,380,107,6,38,39,39,56,4,0.316,0.282,0.35,0.413,0.763,0.348,0.83
2013,"이병규(7)","LG",72,202,172,50,2,24,27,26,47,1,0.39,0.291,0.393,0.372,0.765,0.361,0.81
2013,"추승우","한화",70,180,158,48,1,19,18,17,21,12,0.343,0.304,0.383,0.367,0.75,0.353,0.79
2013,"최재훈","두산",59,108,89,24,2,12,8,6,19,0,0.319,0.27,0.365,0.393,0.758,0.352,0.79
2013,"차일목","KIA",98,259,215,55,0,23,25,33,37,0,0.302,0.256,0.357,0.307,0.664,0.318,0.73
2013,"안치홍","KIA",118,484,414,103,3,56,39,52,74,16,0.292,0.249,0.338,0.307,0.645,0.307,0.71
2013,"임재철","두산",70,143,112,29,0,19,10,27,18,2,0.309,0.259,0.42,0.321,0.741,0.363,0.7
2013,"이성열","넥센",92,329,284,67,18,42,48,23,115,1,0.32,0.236,0.328,0.468,0.796,0.354,0.7
2013,"박준서","롯데",79,139,124,37,2,15,32,13,23,2,0.354,0.298,0.374,0.411,0.785,0.361,0.68
2013,"이명기","SK",26,114,100,34,1,21,11,9,22,6,0.423,0.34,0.391,0.44,0.831,0.381,0.67
2013,"박재상","SK",102,305,262,69,8,37,36,25,50,14,0.295,0.263,0.331,0.405,0.736,0.332,0.63
2013,"손시헌","두산",93,268,234,59,1,35,26,21,38,3,0.296,0.252,0.328,0.333,0.661,0.311,0.61
2013,"정수빈","두산",124,260,228,63,2,57,29,16,29,23,0.307,0.276,0.337,0.382,0.719,0.331,0.58
2013,"허도환","넥센",116,323,260,56,1,29,19,29,86,0,0.318,0.215,0.327,0.281,0.608,0.296,0.57
2013,"오윤","넥센",67,142,116,34,0,14,17,20,28,0,0.378,0.293,0.404,0.336,0.74,0.355,0.56
2013,"김용의","LG",109,348,301,83,5,42,35,34,58,21,0.324,0.276,0.346,0.379,0.725,0.333,0.56
2013,"이상훈","삼성",15,35,28,10,2,7,2,3,6,0,0.4,0.357,0.471,0.607,1.078,0.478,0.54
2013,"최주환","두산",46,100,91,27,2,12,10,8,9,1,0.309,0.297,0.35,0.44,0.79,0.353,0.53
2013,"이현곤","NC",91,161,139,38,0,10,9,16,14,2,0.304,0.273,0.361,0.324,0.685,0.327,0.52
2013,"현재윤","LG",53,126,100,26,1,10,8,10,14,1,0.294,0.26,0.345,0.34,0.685,0.324,0.48
2013,"김동한","두산",25,22,20,7,1,9,4,2,2,5,0.353,0.35,0.409,0.7,1.109,0.479,0.46
2013,"윤석민","두산",21,73,68,20,2,12,8,4,14,2,0.346,0.294,0.342,0.456,0.798,0.361,0.46
2013,"김대우","롯데",69,216,180,43,4,23,27,33,66,4,0.351,0.239,0.361,0.411,0.772,0.353,0.43
2013,"정범모","한화",88,205,178,44,1,14,16,15,43,2,0.321,0.247,0.313,0.331,0.644,0.302,0.42
2013,"고동진","한화",93,360,312,85,1,31,31,34,54,4,0.321,0.272,0.35,0.327,0.677,0.32,0.41
2013,"권용관","LG",67,122,104,24,4,19,13,12,29,1,0.282,0.231,0.316,0.404,0.72,0.328,0.39
2013,"김경언","한화",70,249,214,59,1,24,24,26,53,2,0.352,0.276,0.355,0.364,0.719,0.334,0.38
2013,"이종환","KIA",42,135,123,35,1,6,12,12,30,1,0.37,0.285,0.348,0.382,0.73,0.338,0.32
2013,"김문호","롯데",40,166,137,36,0,19,10,21,31,8,0.34,0.263,0.373,0.336,0.709,0.339,0.32
2013,"안태영","넥센",12,37,34,12,1,3,3,1,14,0,0.579,0.353,0.405,0.5,0.905,0.412,0.28
2013,"조동화","SK",105,405,332,85,0,52,19,46,76,24,0.328,0.256,0.357,0.307,0.664,0.319,0.28
2013,"정의윤","LG",115,405,367,100,5,42,47,26,45,5,0.297,0.272,0.332,0.381,0.713,0.326,0.26
2013,"지석훈","넥센",1,1,0,0,0,0,0,1,0,0,NA,NA,1,NA,NA,0.712,0.24
2013,"김재현","SK",33,42,36,10,0,12,6,4,8,11,0.345,0.278,0.341,0.389,0.73,0.333,0.23
2013,"김동주","두산",28,101,82,21,1,6,9,10,9,1,0.263,0.256,0.356,0.317,0.673,0.32,0.23
2013,"김광연","KIA",4,8,8,5,0,2,0,0,1,0,0.714,0.625,0.625,0.625,1.25,0.585,0.22
2013,"황정립","KIA",21,57,45,11,1,8,8,10,13,0,0.323,0.244,0.404,0.356,0.76,0.363,0.22
2013,"고영민","두산",10,17,14,4,1,3,1,3,5,1,0.375,0.286,0.412,0.571,0.983,0.414,0.21
2013,"김상훈*","KIA",49,108,87,20,0,7,8,13,17,0,0.278,0.23,0.33,0.276,0.606,0.293,0.18
2013,"송지만","넥센",33,56,51,14,2,6,8,4,14,0,0.343,0.275,0.339,0.412,0.751,0.344,0.17
2013,"이상호","NC",102,138,125,31,0,26,13,9,21,24,0.298,0.248,0.299,0.32,0.619,0.289,0.16
2013,"김지수","넥센",37,60,48,13,0,9,3,7,9,1,0.325,0.271,0.357,0.313,0.67,0.319,0.15
2013,"장성호","롯데",83,278,241,64,4,21,27,35,36,0,0.299,0.266,0.363,0.365,0.728,0.336,0.13
2013,"김민우","넥센",33,55,48,14,0,5,11,5,8,1,0.341,0.292,0.364,0.354,0.718,0.336,0.12
2013,"최경철","LG",37,65,53,13,0,6,5,4,17,0,0.351,0.245,0.317,0.321,0.638,0.299,0.12
2013,"박세혁","두산",18,31,26,6,0,4,2,3,6,0,0.3,0.231,0.333,0.346,0.679,0.319,0.11
2013,"김정훈","SK",4,3,3,2,0,2,0,0,1,0,1,0.667,0.667,0.667,1.334,0.624,0.1
2013,"백상원","삼성",5,4,4,2,0,1,1,0,1,0,0.667,0.5,0.5,0.75,1.25,0.559,0.1
2013,"강진성","NC",3,3,2,1,0,1,0,1,0,0,0.5,0.5,0.667,1,1.667,0.671,0.1
2013,"조평호","NC",26,86,79,21,2,12,7,6,24,1,0.358,0.266,0.318,0.418,0.736,0.329,0.09
2013,"조홍석","롯데",30,79,64,16,0,5,4,8,24,2,0.4,0.25,0.368,0.344,0.712,0.34,0.08
2013,"박민우","NC",32,48,42,11,0,10,6,5,7,9,0.306,0.262,0.333,0.286,0.619,0.296,0.07
2013,"윤근영","한화",1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,0.935,0.06
2013,"박정준","NC",77,195,167,41,4,24,21,23,44,4,0.303,0.246,0.335,0.353,0.688,0.32,0.06
2013,"이승호","NC",2,1,0,0,0,0,0,1,0,1,NA,NA,1,NA,NA,0.712,0.06
2013,"이정식","삼성",11,17,17,4,1,3,4,0,4,1,0.25,0.235,0.235,0.412,0.647,0.285,0.04
2013,"김동욱","삼성",4,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,1,0.468,0.03
2013,"장운호","한화",11,21,20,6,0,1,4,1,6,0,0.429,0.3,0.333,0.45,0.783,0.353,0.03
2013,"임경훈","한화",7,6,3,0,0,1,0,3,2,0,0,0,0.5,0,0.5,0.356,0.03
2013,"김준태","롯데",4,6,6,2,0,0,1,0,2,0,0.5,0.333,0.333,0.333,0.666,0.312,0.02
2013,"김원섭","KIA",42,119,96,18,1,12,12,23,20,1,0.227,0.188,0.345,0.302,0.647,0.313,0.02
2013,"박찬도","삼성",3,2,1,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.369,0.01
2013,"윤요섭","LG",89,228,185,38,1,20,30,23,32,2,0.237,0.205,0.307,0.276,0.583,0.28,0
2013,"우동균","삼성",81,93,79,18,1,9,15,11,16,3,0.27,0.228,0.326,0.342,0.668,0.308,-0.01
2013,"조중근","넥센",10,10,10,3,0,0,2,0,0,0,0.3,0.3,0.3,0.3,0.6,0.281,-0.02
2013,"홍명찬","SK",5,7,7,2,0,1,0,0,2,0,0.4,0.286,0.286,0.286,0.572,0.267,-0.02
2013,"정주현","LG",61,104,83,18,0,21,15,16,19,10,0.277,0.217,0.34,0.313,0.653,0.311,-0.02
2013,"마낙길","NC",24,31,29,9,0,5,0,1,5,2,0.375,0.31,0.333,0.345,0.678,0.317,-0.03
2013,"성의준","삼성",16,17,16,4,0,3,4,1,7,0,0.444,0.25,0.294,0.375,0.669,0.305,-0.03
2013,"오현근","두산",6,4,4,1,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.5,0.234,-0.03
2013,"고도현","롯데",4,4,4,1,0,0,1,0,2,0,0.5,0.25,0.25,0.25,0.5,0.234,-0.03
2013,"김성욱","NC",4,4,4,1,0,0,1,0,2,0,0.5,0.25,0.25,0.25,0.5,0.234,-0.03
2013,"최윤석","SK",45,85,67,13,0,10,4,13,22,0,0.289,0.194,0.341,0.254,0.595,0.297,-0.03
2013,"서용주","KIA",4,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2013,"봉중근","LG",4,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2013,"앤서니","KIA",2,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2013,"김지성","LG",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2013,"배영수","삼성",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2013,"박인성","SK",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2013,"강영식","롯데",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2013,"송승준","롯데",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2013,"이브랜드","한화",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2013,"신본기","롯데",99,281,240,55,1,27,25,24,55,6,0.292,0.229,0.311,0.288,0.599,0.285,-0.05
2013,"박상규","한화",5,7,6,1,0,0,1,1,2,0,0.25,0.167,0.286,0.167,0.453,0.235,-0.05
2013,"이재원","SK",69,252,226,57,8,27,41,17,32,2,0.261,0.252,0.313,0.412,0.725,0.327,-0.06
2013,"최동수","LG",2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
2013,"이인구","롯데",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06
2013,"강구성","NC",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06
2013,"양성우","한화",1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
2013,"임도현","LG",1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
2013,"임세업","한화",5,8,7,2,0,0,1,0,1,0,0.333,0.286,0.286,0.286,0.572,0.267,-0.08
2013,"엄태용","한화",39,66,64,15,0,2,5,2,19,1,0.333,0.234,0.258,0.297,0.555,0.256,-0.08
2013,"신현철","넥센",6,11,9,1,0,2,0,2,3,0,0.167,0.111,0.273,0.111,0.384,0.214,-0.08
2013,"지석훈","NC",104,356,309,68,3,25,35,30,82,2,0.285,0.22,0.3,0.33,0.63,0.293,-0.09
2013,"정현","삼성",8,22,21,4,1,3,2,0,5,0,0.2,0.19,0.19,0.381,0.571,0.248,-0.09
2013,"유재혁","KIA",22,15,10,1,0,3,1,3,5,1,0.167,0.1,0.286,0.1,0.386,0.219,-0.09
2013,"김헌곤","삼성",7,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.09
2013,"박건우","두산",34,51,48,13,1,12,7,1,11,2,0.333,0.271,0.3,0.354,0.654,0.301,-0.1
2013,"안치용","SK",17,45,41,10,1,2,5,4,17,1,0.391,0.244,0.311,0.317,0.628,0.296,-0.1
2013,"문규현","롯데",79,116,101,24,0,10,6,11,23,2,0.3,0.238,0.307,0.257,0.564,0.272,-0.11
2013,"김종찬","NC",5,7,7,1,0,0,0,0,3,0,0.25,0.143,0.143,0.143,0.286,0.134,-0.11
2013,"임종혁","롯데",11,7,6,0,0,4,0,1,2,2,0,0,0.143,0,0.143,0.102,-0.11
2013,"김경근","SK",4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.11
2013,"정규창","SK",2,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.11
2013,"황동채","롯데",33,51,43,10,0,8,2,6,19,1,0.417,0.233,0.34,0.233,0.573,0.287,-0.12
2013,"차화준","NC",58,121,106,24,1,18,7,12,29,4,0.295,0.226,0.306,0.311,0.617,0.289,-0.12
2013,"박승욱","SK",15,28,25,5,0,6,1,3,9,1,0.313,0.2,0.286,0.2,0.486,0.243,-0.12
2013,"김재민","LG",10,8,8,1,0,0,0,0,3,0,0.2,0.125,0.125,0.125,0.25,0.117,-0.12
2013,"모상기","삼성",5,10,8,1,0,0,0,2,3,1,0.2,0.125,0.3,0.125,0.425,0.236,-0.12
2013,"조윤준","LG",19,32,30,6,0,3,5,0,9,0,0.286,0.2,0.226,0.267,0.493,0.228,-0.13
2013,"정보명","롯데",12,23,19,3,0,1,0,4,2,0,0.176,0.158,0.304,0.211,0.515,0.262,-0.13
2013,"전현태","한화",21,39,33,5,1,4,3,4,14,0,0.222,0.152,0.282,0.333,0.615,0.287,-0.13
2013,"문선재","LG",93,240,217,58,4,31,25,13,71,8,0.378,0.267,0.316,0.378,0.694,0.318,-0.14
2013,"조인성","SK",88,223,208,44,7,16,29,7,65,0,0.272,0.212,0.244,0.361,0.605,0.272,-0.14
2013,"김동건","NC",7,17,16,2,1,1,1,1,7,0,0.125,0.125,0.176,0.313,0.489,0.216,-0.14
2013,"최영진","LG",6,8,8,1,0,0,0,0,5,0,0.333,0.125,0.125,0.125,0.25,0.117,-0.14
2013,"정진기","SK",4,8,8,1,0,2,0,0,2,0,0.167,0.125,0.125,0.125,0.25,0.117,-0.14
2013,"이창섭","NC",5,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.14
2013,"김준완","NC",3,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.15
2013,"최승준","LG",2,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.15
2013,"박으뜸","NC",40,30,26,5,0,6,2,3,8,1,0.278,0.192,0.3,0.231,0.531,0.248,-0.16
2013,"김도현","SK",2,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.16
2013,"오선진","한화",92,296,256,59,2,31,26,23,49,5,0.274,0.23,0.315,0.301,0.616,0.293,-0.17
2013,"이동훈","KIA",13,30,24,4,0,3,2,5,7,0,0.235,0.167,0.31,0.167,0.477,0.252,-0.17
2013,"허준","NC",14,17,16,2,1,1,4,0,5,0,0.091,0.125,0.118,0.313,0.431,0.175,-0.17
2013,"박경완","SK",8,21,19,2,1,1,1,0,5,0,0.077,0.105,0.15,0.263,0.413,0.185,-0.17
2013,"연경흠","한화",4,6,6,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.17
2013,"박노민","한화",27,68,64,14,0,4,7,2,23,1,0.341,0.219,0.242,0.281,0.523,0.242,-0.18
2013,"지재옥","넥센",18,12,10,0,0,1,0,2,5,0,0,0,0.167,0,0.167,0.119,-0.18
2013,"손용석","롯데",3,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.18
2013,"이준수","한화",47,74,65,13,0,6,6,3,21,0,0.289,0.2,0.264,0.246,0.51,0.245,-0.19
2013,"박동원","넥센",69,106,98,19,1,5,6,7,28,1,0.261,0.194,0.255,0.286,0.541,0.253,-0.19
2013,"이명환","NC",5,9,9,1,0,0,0,0,2,0,0.143,0.111,0.111,0.111,0.222,0.104,-0.19
2013,"박헌도","넥센",9,13,12,1,0,0,0,1,6,0,0.167,0.083,0.154,0.167,0.321,0.155,-0.19
2013,"신명철","삼성",37,86,72,17,0,10,5,9,20,3,0.321,0.236,0.317,0.25,0.567,0.277,-0.21
2013,"백용환","KIA",26,58,52,9,0,4,3,6,16,0,0.25,0.173,0.259,0.25,0.509,0.244,-0.22
2013,"고장혁","KIA",29,11,11,1,0,7,0,0,6,2,0.2,0.091,0.091,0.091,0.182,0.085,-0.22
2013,"강동우","한화",25,60,52,11,0,4,3,7,7,0,0.239,0.212,0.3,0.269,0.569,0.273,-0.23
2013,"박기혁","롯데",31,70,60,12,0,4,9,9,11,1,0.245,0.2,0.304,0.233,0.537,0.266,-0.23
2013,"강명구","삼성",55,63,58,11,0,22,6,4,4,11,0.204,0.19,0.254,0.224,0.478,0.232,-0.23
2013,"최승환","한화",10,16,14,1,0,0,0,2,4,0,0.1,0.071,0.188,0.071,0.259,0.147,-0.23
2013,"강봉규","삼성",32,99,82,17,0,11,5,14,19,3,0.266,0.207,0.327,0.268,0.595,0.29,-0.24
2013,"조정원","한화",43,57,47,9,0,5,2,8,14,3,0.273,0.191,0.309,0.191,0.5,0.257,-0.24
2013,"이천웅","LG",8,11,10,1,0,0,1,0,2,0,0.111,0.1,0.091,0.1,0.191,0.085,-0.24
2013,"김주형","KIA",81,279,249,60,9,27,34,23,54,1,0.268,0.241,0.308,0.382,0.69,0.312,-0.25
2013,"박상혁","NC",8,15,15,2,0,0,0,0,5,0,0.2,0.133,0.133,0.133,0.266,0.125,-0.25
2013,"김사훈","롯데",17,35,29,3,0,2,1,4,8,0,0.143,0.103,0.235,0.138,0.373,0.199,-0.25
2013,"하주석","한화",5,11,11,1,0,0,0,0,4,0,0.143,0.091,0.091,0.091,0.182,0.085,-0.26
2013,"오재필","한화",9,17,16,2,0,0,0,0,10,0,0.333,0.125,0.176,0.125,0.301,0.153,-0.27
2013,"임익준","한화",36,67,63,16,0,6,1,4,13,1,0.32,0.254,0.299,0.27,0.569,0.271,-0.28
2013,"최훈락","KIA",16,19,18,2,0,1,1,0,5,1,0.154,0.111,0.158,0.111,0.269,0.137,-0.29
2013,"김태우","NC",7,14,13,0,0,1,0,1,5,0,0,0,0.071,0,0.071,0.051,-0.29
2013,"김상현","KIA",24,86,72,16,2,11,10,13,21,3,0.286,0.222,0.349,0.361,0.71,0.333,-0.3
2013,"서동욱","LG",10,10,8,0,0,3,0,1,3,0,0,0,0.2,0,0.2,0.145,-0.3
2013,"김상호","롯데",24,50,44,9,0,5,3,5,11,0,0.265,0.205,0.28,0.273,0.553,0.262,-0.31
2013,"정수성","넥센",37,20,18,2,0,8,0,1,7,3,0.182,0.111,0.158,0.167,0.325,0.155,-0.33
2013,"양영동","LG",48,45,39,9,0,12,2,3,13,4,0.346,0.231,0.286,0.256,0.542,0.26,-0.34
2013,"유재신","넥센",75,23,20,4,0,22,2,2,9,7,0.364,0.2,0.304,0.2,0.504,0.257,-0.34
2013,"이성우","KIA",15,24,22,3,0,0,0,0,7,0,0.2,0.136,0.136,0.136,0.272,0.128,-0.34
2013,"권희동","NC",121,397,349,71,15,42,54,36,75,4,0.214,0.203,0.279,0.393,0.672,0.302,-0.35
2013,"노진혁","NC",117,361,327,73,3,32,27,26,83,1,0.289,0.223,0.282,0.321,0.603,0.278,-0.37
2013,"정병곤","삼성",54,71,61,13,0,12,5,3,15,0,0.277,0.213,0.258,0.23,0.488,0.233,-0.38
2013,"백민기","롯데",30,18,18,2,0,7,0,0,8,4,0.2,0.111,0.111,0.111,0.222,0.104,-0.38
2013,"이대형","LG",102,204,177,42,1,36,10,19,45,13,0.308,0.237,0.312,0.294,0.606,0.287,-0.39
2013,"김성현","SK",95,175,158,35,1,27,16,15,26,2,0.26,0.222,0.293,0.297,0.59,0.279,-0.39
2013,"김태군","NC",110,315,277,59,4,21,28,19,57,0,0.253,0.213,0.28,0.274,0.554,0.263,-0.4
2013,"최재원","NC",51,56,45,6,0,4,3,10,18,2,0.222,0.133,0.291,0.178,0.469,0.245,-0.41
2013,"조성환","롯데",74,194,167,40,1,15,13,17,23,3,0.267,0.24,0.312,0.293,0.605,0.287,-0.42
2013,"조성우","SK",54,111,98,20,4,17,11,10,23,6,0.222,0.204,0.275,0.327,0.602,0.277,-0.42
2013,"나주환","SK",15,24,23,2,0,0,0,0,8,0,0.133,0.087,0.087,0.087,0.174,0.081,-0.45
2013,"이지영","삼성",113,295,269,64,0,27,18,14,38,4,0.276,0.238,0.277,0.26,0.537,0.255,-0.51
2013,"이홍구","KIA",50,96,89,14,2,6,9,5,44,0,0.279,0.157,0.211,0.258,0.469,0.218,-0.52
2013,"이태원","NC",70,97,82,12,0,5,4,8,26,0,0.214,0.146,0.247,0.171,0.418,0.214,-0.53
2013,"이여상","한화",14,22,22,1,0,1,0,0,9,0,0.077,0.045,0.045,0.045,0.09,0.043,-0.53
2013,"이준호","KIA",55,66,60,12,0,4,4,3,16,0,0.267,0.2,0.246,0.233,0.479,0.228,-0.56
2013,"임훈","SK",40,87,81,18,0,6,5,4,14,0,0.269,0.222,0.267,0.235,0.502,0.242,-0.58
2013,"송주호","한화",28,34,31,4,0,5,0,2,8,0,0.174,0.129,0.182,0.129,0.311,0.157,-0.6
2013,"한승택","한화",24,38,33,1,0,2,2,3,12,0,0.048,0.03,0.135,0.03,0.165,0.103,-0.6
2013,"홍재호","KIA",84,141,124,24,2,15,12,13,17,1,0.21,0.194,0.275,0.258,0.533,0.256,-0.61
2013,"이우민","롯데",60,251,217,55,0,30,16,15,47,5,0.32,0.253,0.322,0.276,0.598,0.289,-0.72
2013,"윤완주","KIA",46,59,54,8,0,11,4,2,15,3,0.205,0.148,0.193,0.167,0.36,0.176,-0.72
2013,"용덕한","롯데",56,101,88,13,1,6,4,7,24,1,0.188,0.148,0.208,0.193,0.401,0.194,-0.76
2013,"이승엽","삼성",111,483,443,112,13,62,69,30,94,3,0.288,0.253,0.298,0.395,0.693,0.31,-0.77
2013,"박종윤","롯데",115,416,381,97,7,37,58,21,56,3,0.278,0.255,0.298,0.383,0.681,0.305,-0.78
2013,"김태완","한화",92,321,279,64,3,24,23,33,78,1,0.305,0.229,0.324,0.308,0.632,0.3,-0.78
2013,"김상현","SK",91,280,254,60,5,28,27,17,65,5,0.293,0.236,0.288,0.346,0.634,0.289,-0.81
2013,"이시찬","한화",97,181,164,33,1,20,13,9,29,16,0.239,0.201,0.251,0.244,0.495,0.233,-0.92
2013,"장민석","넥센",112,407,360,87,2,54,30,35,63,20,0.285,0.242,0.307,0.314,0.621,0.291,-1.01
