월(Monthly),구  분,대분류,중분류,소분류,사용검사실적
2021-08,총계,단독,단독,단독,3,399
2021-08,총계,단독,다가구,동수,470
2021-08,총계,단독,다가구,가구수,3,089
2021-08,총계,다세대,다세대,다세대,3,724
2021-08,총계,연립,연립,연립,616
2021-08,총계,아파트,아파트,아파트,19,861
2021-08,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),19,669
2021-08,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20,428
2021-08,수도권소계,단독,단독,단독,822
2021-08,수도권소계,단독,다가구,동수,174
2021-08,수도권소계,단독,다가구,가구수,933
2021-08,수도권소계,다세대,다세대,다세대,3,327
2021-08,수도권소계,연립,연립,연립,384
2021-08,수도권소계,아파트,아파트,아파트,14,962
2021-08,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5,848
2021-08,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5,984
2021-08,서울,단독,단독,단독,53
2021-08,서울,단독,다가구,동수,36
2021-08,서울,단독,다가구,가구수,172
2021-08,서울,다세대,다세대,다세대,1,814
2021-08,서울,연립,연립,연립,71
2021-08,서울,아파트,아파트,아파트,3,874
2021-08,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,134
2021-08,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,153
2021-08,인천,단독,단독,단독,102
2021-08,인천,단독,다가구,동수,6
2021-08,인천,단독,다가구,가구수,25
2021-08,인천,다세대,다세대,다세대,129
2021-08,인천,연립,연립,연립,127
2021-08,인천,아파트,아파트,아파트,770
2021-08,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),12,687
2021-08,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),13,291
2021-08,경기,단독,단독,단독,667
2021-08,경기,단독,다가구,동수,132
2021-08,경기,단독,다가구,가구수,736
2021-08,경기,다세대,다세대,다세대,1,384
2021-08,경기,연립,연립,연립,186
2021-08,경기,아파트,아파트,아파트,10,318
2021-08,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8,401
2021-08,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),10,261
2021-08,지방소계,단독,단독,단독,2,577
2021-08,지방소계,단독,다가구,동수,296
2021-08,지방소계,단독,다가구,가구수,2,156
2021-08,지방소계,다세대,다세대,다세대,397
2021-08,지방소계,연립,연립,연립,232
2021-08,지방소계,아파트,아파트,아파트,4,899
2021-08,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,258
2021-08,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,025
2021-08,기타광역시,단독,단독,단독,155
2021-08,기타광역시,단독,다가구,동수,110
2021-08,기타광역시,단독,다가구,가구수,877
2021-08,기타광역시,다세대,다세대,다세대,333
2021-08,기타광역시,연립,연립,연립,40
2021-08,기타광역시,아파트,아파트,아파트,1,620
2021-08,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),749
2021-08,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),813
2021-08,부산,단독,단독,단독,21
2021-08,부산,단독,다가구,동수,12
2021-08,부산,단독,다가구,가구수,76
2021-08,부산,다세대,다세대,다세대,168
2021-08,부산,연립,연립,연립,0
2021-08,부산,아파트,아파트,아파트,548
2021-08,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),571
2021-08,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),820
2021-08,대구,단독,단독,단독,33
2021-08,대구,단독,다가구,동수,34
2021-08,대구,단독,다가구,가구수,283
2021-08,대구,다세대,다세대,다세대,0
2021-08,대구,연립,연립,연립,40
2021-08,대구,아파트,아파트,아파트,464
2021-08,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),772
2021-08,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),951
2021-08,광주,단독,단독,단독,18
2021-08,광주,단독,다가구,동수,21
2021-08,광주,단독,다가구,가구수,200
2021-08,광주,다세대,다세대,다세대,125
2021-08,광주,연립,연립,연립,0
2021-08,광주,아파트,아파트,아파트,608
2021-08,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),114
2021-08,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),376
2021-08,대전,단독,단독,단독,39
2021-08,대전,단독,다가구,동수,35
2021-08,대전,단독,다가구,가구수,297
2021-08,대전,다세대,다세대,다세대,40
2021-08,대전,연립,연립,연립,0
2021-08,대전,아파트,아파트,아파트,0
2021-08,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),52
2021-08,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),65
2021-08,울산,단독,단독,단독,44
2021-08,울산,단독,다가구,동수,8
2021-08,울산,단독,다가구,가구수,21
2021-08,울산,다세대,다세대,다세대,0
2021-08,울산,연립,연립,연립,0
2021-08,울산,아파트,아파트,아파트,0
2021-08,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6,143
2021-08,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),7,236
2021-08,기타지방,단독,단독,단독,2,422
2021-08,기타지방,단독,다가구,동수,186
2021-08,기타지방,단독,다가구,가구수,1,279
2021-08,기타지방,다세대,다세대,다세대,64
2021-08,기타지방,연립,연립,연립,192
2021-08,기타지방,아파트,아파트,아파트,3,279
2021-08,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,061
2021-08,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,065
2021-08,세종,단독,단독,단독,29
2021-08,세종,단독,다가구,동수,1
2021-08,세종,단독,다가구,가구수,5
2021-08,세종,다세대,다세대,다세대,0
2021-08,세종,연립,연립,연립,0
2021-08,세종,아파트,아파트,아파트,1,031
2021-08,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),606
2021-08,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),662
2021-08,강원,단독,단독,단독,325
2021-08,강원,단독,다가구,동수,14
2021-08,강원,단독,다가구,가구수,70
2021-08,강원,다세대,다세대,다세대,24
2021-08,강원,연립,연립,연립,57
2021-08,강원,아파트,아파트,아파트,186
2021-08,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),270
2021-08,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),492
2021-08,충북,단독,단독,단독,243
2021-08,충북,단독,다가구,동수,27
2021-08,충북,단독,다가구,가구수,249
2021-08,충북,다세대,다세대,다세대,0
2021-08,충북,연립,연립,연립,0
2021-08,충북,아파트,아파트,아파트,0
2021-08,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),416
2021-08,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),588
2021-08,충남,단독,단독,단독,374
2021-08,충남,단독,다가구,동수,23
2021-08,충남,단독,다가구,가구수,195
2021-08,충남,다세대,다세대,다세대,19
2021-08,충남,연립,연립,연립,0
2021-08,충남,아파트,아파트,아파트,0
2021-08,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,291
2021-08,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,412
2021-08,전북,단독,단독,단독,227
2021-08,전북,단독,다가구,동수,18
2021-08,전북,단독,다가구,가구수,139
2021-08,전북,다세대,다세대,다세대,0
2021-08,전북,연립,연립,연립,48
2021-08,전북,아파트,아파트,아파트,998
2021-08,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),580
2021-08,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),759
2021-08,전남,단독,단독,단독,448
2021-08,전남,단독,다가구,동수,27
2021-08,전남,단독,다가구,가구수,206
2021-08,전남,다세대,다세대,다세대,14
2021-08,전남,연립,연립,연립,71
2021-08,전남,아파트,아파트,아파트,20
2021-08,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),633
2021-08,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),772
2021-08,경북,단독,단독,단독,418
2021-08,경북,단독,다가구,동수,25
2021-08,경북,단독,다가구,가구수,164
2021-08,경북,다세대,다세대,다세대,0
2021-08,경북,연립,연립,연립,0
2021-08,경북,아파트,아파트,아파트,190
2021-08,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,109
2021-08,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,276
2021-08,경남,단독,단독,단독,258
2021-08,경남,단독,다가구,동수,37
2021-08,경남,단독,다가구,가구수,204
2021-08,경남,다세대,다세대,다세대,0
2021-08,경남,연립,연립,연립,0
2021-08,경남,아파트,아파트,아파트,814
2021-08,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),177
2021-08,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),210
2021-08,제주,단독,단독,단독,100
2021-08,제주,단독,다가구,동수,14
2021-08,제주,단독,다가구,가구수,47
2021-08,제주,다세대,다세대,다세대,7
2021-08,제주,연립,연립,연립,16
2021-08,제주,아파트,아파트,아파트,40
2021-09,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),30,576
2021-09,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),33,803
2021-09,총계,단독,단독,단독,3,899
2021-09,총계,단독,다가구,동수,566
2021-09,총계,단독,다가구,가구수,3,793
2021-09,총계,다세대,다세대,다세대,4,131
2021-09,총계,연립,연립,연립,772
2021-09,총계,아파트,아파트,아파트,21,208
2021-09,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16,037
2021-09,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),17,009
2021-09,수도권소계,단독,단독,단독,961
2021-09,수도권소계,단독,다가구,동수,230
2021-09,수도권소계,단독,다가구,가구수,1,202
2021-09,수도권소계,다세대,다세대,다세대,3,762
2021-09,수도권소계,연립,연립,연립,391
2021-09,수도권소계,아파트,아파트,아파트,10,693
2021-09,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,445
2021-09,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,595
2021-09,서울,단독,단독,단독,75
2021-09,서울,단독,다가구,동수,34
2021-09,서울,단독,다가구,가구수,184
2021-09,서울,다세대,다세대,다세대,1,868
2021-09,서울,연립,연립,연립,113
2021-09,서울,아파트,아파트,아파트,2,355
2021-09,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,638
2021-09,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,678
2021-09,인천,단독,단독,단독,92
2021-09,인천,단독,다가구,동수,7
2021-09,인천,단독,다가구,가구수,47
2021-09,인천,다세대,다세대,다세대,44
2021-09,인천,연립,연립,연립,81
2021-09,인천,아파트,아파트,아파트,3,414
2021-09,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7,954
2021-09,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8,736
2021-09,경기,단독,단독,단독,794
2021-09,경기,단독,다가구,동수,189
2021-09,경기,단독,다가구,가구수,971
2021-09,경기,다세대,다세대,다세대,1,850
2021-09,경기,연립,연립,연립,197
2021-09,경기,아파트,아파트,아파트,4,924
2021-09,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14,539
2021-09,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16,794
